mu,var_g,var_b,var_h,var_e,h[1],h[2],b[1],g[1],b[2],g[2],yhat[1],yhat[2],yhat[3],yhat[4],yhat[500],yhat[501],yhat[502],yhat[503],yhat[999],yhat[1000],yhat[1001],yhat[1002],yhat[1498],yhat[1499],yhat[1500],yhat[1501],yhat[1997],yhat[1998],yhat[2488],yhat[2489]
122.116989,414.320022,0.470129,688.998406,446.914995,8.051125,22.580865,0.488222,16.647095,-0.063581,19.024960,150.745941,150.745941,148.681174,148.681174,150.745941,150.745941,148.681174,148.681174,150.745941,150.745941,148.681174,148.681174,150.745941,150.745941,148.681174,148.681174,162.287098,162.287098,162.287098,162.287098
121.556231,362.767799,0.473207,496.476245,466.667413,8.517959,24.399588,0.544004,26.111434,0.092644,14.724725,160.819427,160.819427,145.588051,145.588051,160.819427,160.819427,145.588051,145.588051,160.819427,160.819427,145.588051,145.588051,160.819427,160.819427,145.588051,145.588051,162.941012,162.941012,162.941012,162.941012
121.581078,356.892558,0.466123,1387.864745,461.204566,8.988223,23.103182,0.452552,29.470904,-0.097343,18.888956,164.107843,164.107843,148.583313,148.583313,164.107843,164.107843,148.583313,148.583313,164.107843,164.107843,148.583313,148.583313,164.107843,164.107843,148.583313,148.583313,161.324276,161.324276,161.324276,161.324276
121.008229,337.603163,0.468685,429.716627,461.218124,9.449066,23.448267,0.228060,13.704678,-0.062897,15.815362,146.316928,146.316928,145.678341,145.678341,146.316928,146.316928,145.678341,145.678341,146.316928,146.316928,145.678341,145.678341,146.316928,146.316928,145.678341,145.678341,158.797038,158.797038,158.797038,158.797038
121.355639,373.606459,0.457473,1159.970287,460.194294,10.215925,25.062153,0.176559,18.801754,0.011113,12.874454,152.177028,152.177028,144.559546,144.559546,152.177028,152.177028,144.559546,144.559546,152.177028,152.177028,144.559546,144.559546,152.177028,152.177028,144.559546,144.559546,159.570757,159.570757,159.570757,159.570757
120.468561,364.105820,0.480886,658.208647,458.654841,9.964956,25.544956,0.468732,24.080363,0.003027,12.543955,159.184778,159.184778,143.007634,143.007634,159.184778,159.184778,143.007634,143.007634,159.184778,159.184778,143.007634,143.007634,159.184778,159.184778,143.007634,143.007634,158.634792,158.634792,158.634792,158.634792
119.716439,383.053659,0.486546,447.817134,449.629880,10.823958,26.069742,0.745983,20.762901,0.094206,14.153858,159.377790,159.377790,145.713937,145.713937,159.377790,159.377790,145.713937,145.713937,159.377790,159.377790,145.713937,145.713937,159.377790,159.377790,145.713937,145.713937,162.395966,162.395966,162.395966,162.395966
120.465869,325.270251,0.487989,2362.462499,455.959217,10.940503,25.923901,0.399745,21.099502,-0.164249,12.023403,156.879281,156.879281,141.632804,141.632804,156.879281,156.879281,141.632804,141.632804,156.879281,156.879281,141.632804,141.632804,156.879281,156.879281,141.632804,141.632804,154.155188,154.155188,154.155188,154.155188
119.905462,399.164374,0.411012,1818.473582,453.125064,10.148046,26.051812,0.473060,23.360388,-0.148919,14.928489,158.214527,158.214527,143.470759,143.470759,158.214527,158.214527,143.470759,143.470759,158.214527,158.214527,143.470759,143.470759,158.214527,158.214527,143.470759,143.470759,157.006151,157.006151,157.006151,157.006151
118.912975,386.408777,0.469207,546.292277,456.332695,10.983715,26.159996,0.414405,22.042624,-0.104203,10.464429,156.491021,156.491021,139.216580,139.216580,156.491021,156.491021,139.216580,139.216580,156.491021,156.491021,139.216580,139.216580,156.491021,156.491021,139.216580,139.216580,152.811441,152.811441,152.811441,152.811441
118.281961,391.022085,0.457351,625.214058,459.772696,11.299282,26.860129,0.492502,26.405401,-0.055936,19.197139,161.551558,161.551558,148.146348,148.146348,161.551558,161.551558,148.146348,148.146348,161.551558,161.551558,148.146348,148.146348,161.551558,161.551558,148.146348,148.146348,162.836787,162.836787,162.836787,162.836787
118.726207,358.049543,0.510585,466.913045,455.542249,11.555986,25.488305,0.521309,25.969495,-0.119522,15.569927,162.275924,162.275924,144.470927,144.470927,162.275924,162.275924,144.470927,144.470927,162.275924,162.275924,144.470927,144.470927,162.275924,162.275924,144.470927,144.470927,156.738028,156.738028,156.738028,156.738028
118.227940,406.040080,0.501219,798.991398,450.761835,11.579312,25.981943,0.492138,21.683726,-0.099337,17.801005,157.189602,157.189602,146.458005,146.458005,157.189602,157.189602,146.458005,146.458005,157.189602,157.189602,146.458005,146.458005,157.189602,157.189602,146.458005,146.458005,159.429925,159.429925,159.429925,159.429925
118.057555,412.704192,0.417605,749.575297,447.981866,11.710776,26.013752,0.397791,21.672182,-0.114074,20.938047,156.098954,156.098954,149.370485,149.370485,156.098954,156.098954,149.370485,149.370485,156.098954,156.098954,149.370485,149.370485,156.098954,156.098954,149.370485,149.370485,162.041868,162.041868,162.041868,162.041868
118.157898,401.573563,0.426886,544.072349,455.036819,11.896732,27.155654,0.626758,26.539773,-0.080683,20.266058,164.050778,164.050778,149.360826,149.360826,164.050778,164.050778,149.360826,149.360826,164.050778,164.050778,149.360826,149.360826,164.050778,164.050778,149.360826,149.360826,163.388616,163.388616,163.388616,163.388616
117.515995,342.926797,0.459879,1231.645496,458.192022,11.853659,26.889370,0.439631,22.519499,-0.135756,16.953401,157.100388,157.100388,144.713845,144.713845,157.100388,157.100388,144.713845,144.713845,157.100388,157.100388,144.713845,144.713845,157.100388,157.100388,144.713845,144.713845,157.708362,157.708362,157.708362,157.708362
117.684586,385.544935,0.454771,808.531085,457.687685,11.076972,27.813731,0.499815,20.133289,0.147586,14.190469,154.431283,154.431283,144.586832,144.586832,154.431283,154.431283,144.586832,144.586832,154.431283,154.431283,144.586832,144.586832,154.431283,154.431283,144.586832,144.586832,163.793701,163.793701,163.793701,163.793701
117.530304,358.260280,0.402162,705.729772,455.951745,11.402428,26.863659,0.315527,20.918157,-0.221994,18.413776,153.448666,153.448666,144.815243,144.815243,153.448666,153.448666,144.815243,144.815243,153.448666,153.448666,144.815243,144.815243,153.448666,153.448666,144.815243,144.815243,156.844181,156.844181,156.844181,156.844181
117.984748,360.998832,0.483959,907.221629,451.162773,12.062719,26.849611,0.420371,20.778702,-0.296176,17.187313,155.896992,155.896992,143.662096,143.662096,155.896992,155.896992,143.662096,143.662096,155.896992,155.896992,143.662096,143.662096,155.896992,155.896992,143.662096,143.662096,154.069470,154.069470,154.069470,154.069470
118.710317,370.184022,0.440340,1273.469722,459.785645,11.630063,27.025194,0.613254,22.606290,-0.092806,17.862856,160.078856,160.078856,147.123893,147.123893,160.078856,160.078856,147.123893,147.123893,160.078856,160.078856,147.123893,147.123893,160.078856,160.078856,147.123893,147.123893,161.090260,161.090260,161.090260,161.090260
119.093914,399.295208,0.519938,2327.920593,454.360967,11.307377,26.306043,0.306191,21.036605,-0.073674,17.553910,154.900113,154.900113,147.122141,147.122141,154.900113,154.900113,147.122141,147.122141,154.900113,154.900113,147.122141,147.122141,154.900113,154.900113,147.122141,147.122141,161.015794,161.015794,161.015794,161.015794
118.320024,370.263135,0.459094,827.226898,454.202628,12.075062,26.302998,0.420608,15.157251,0.053697,11.192985,150.631208,150.631208,142.236462,142.236462,150.631208,150.631208,142.236462,142.236462,150.631208,150.631208,142.236462,142.236462,150.631208,150.631208,142.236462,142.236462,157.228392,157.228392,157.228392,157.228392
117.648143,355.142930,0.476892,441.955624,457.224908,12.588156,27.305641,0.440351,18.572883,0.005646,14.578981,154.352387,154.352387,144.886354,144.886354,154.352387,154.352387,144.886354,144.886354,154.352387,154.352387,144.886354,144.886354,154.352387,154.352387,144.886354,144.886354,159.686936,159.686936,159.686936,159.686936
117.977623,343.271789,0.489471,1016.100816,466.913191,11.563503,26.885584,0.716247,12.321655,-0.147945,18.080778,150.145104,150.145104,145.911136,145.911136,150.145104,150.145104,145.911136,145.911136,150.145104,150.145104,145.911136,145.911136,150.145104,150.145104,145.911136,145.911136,158.966384,158.966384,158.966384,158.966384
117.648239,374.763558,0.420984,694.569500,469.250215,12.085014,27.288215,0.267878,26.979733,-0.163370,20.252650,159.950292,159.950292,148.011575,148.011575,159.950292,159.950292,148.011575,148.011575,159.950292,159.950292,148.011575,148.011575,159.950292,159.950292,148.011575,148.011575,160.731031,160.731031,160.731031,160.731031
116.996790,378.397150,0.474068,1019.531472,472.184119,12.263788,26.593606,0.301758,24.392890,-0.037187,22.735437,157.354170,157.354170,151.539962,151.539962,157.354170,157.354170,151.539962,151.539962,157.354170,157.354170,151.539962,151.539962,157.354170,157.354170,151.539962,151.539962,165.336897,165.336897,165.336897,165.336897
117.312818,350.481620,0.495426,623.503234,457.092359,11.313616,26.911250,0.403268,18.066848,-0.094734,21.425562,151.255700,151.255700,148.980217,148.980217,151.255700,151.255700,148.980217,148.980217,151.255700,151.255700,148.980217,148.980217,151.255700,151.255700,148.980217,148.980217,163.100230,163.100230,163.100230,163.100230
117.017481,370.714803,0.528319,787.516013,453.522090,11.075245,26.473359,0.604395,21.542701,-0.120582,22.316529,156.329252,156.329252,149.073784,149.073784,156.329252,156.329252,149.073784,149.073784,156.329252,156.329252,149.073784,149.073784,156.329252,156.329252,149.073784,149.073784,162.615170,162.615170,162.615170,162.615170
117.193613,353.356142,0.446182,1202.149239,457.944684,11.621888,27.794796,0.597841,26.842812,-0.063684,17.911174,162.606357,162.606357,145.986549,145.986549,162.606357,162.606357,145.986549,145.986549,162.606357,162.606357,145.986549,145.986549,162.606357,162.606357,145.986549,145.986549,161.129506,161.129506,161.129506,161.129506
117.448900,404.008313,0.490486,1077.986164,460.186591,11.940487,28.046959,0.517552,22.528679,0.006418,19.106806,158.097891,158.097891,148.572822,148.572822,158.097891,158.097891,148.572822,148.572822,158.097891,158.097891,148.572822,148.572822,158.097891,158.097891,148.572822,148.572822,164.782658,164.782658,164.782658,164.782658
116.875745,348.795559,0.496985,506.206294,456.699773,10.717623,25.585279,0.746438,19.688281,-0.012463,18.075315,155.281689,155.281689,145.535106,145.535106,155.281689,155.281689,145.535106,145.535106,155.281689,155.281689,145.535106,145.535106,155.281689,155.281689,145.535106,145.535106,160.217463,160.217463,160.217463,160.217463
117.092361,360.834094,0.434539,1314.636973,445.082544,11.126694,26.632839,0.529765,26.072872,0.014601,15.704799,160.186463,160.186463,144.086312,144.086312,160.186463,160.186463,144.086312,144.086312,160.186463,160.186463,144.086312,144.086312,160.186463,160.186463,144.086312,144.086312,159.818856,159.818856,159.818856,159.818856
117.599555,372.473191,0.469968,1045.790367,461.563125,9.324100,25.109826,0.492849,23.807295,-0.092736,20.887229,155.326320,155.326320,146.946208,146.946208,155.326320,155.326320,146.946208,146.946208,155.326320,155.326320,146.946208,146.946208,155.326320,155.326320,146.946208,146.946208,161.268036,161.268036,161.268036,161.268036
117.576754,352.732166,0.517594,954.711365,457.259347,12.087408,25.214393,0.339094,22.200737,-0.015565,14.945237,155.963670,155.963670,144.421263,144.421263,155.963670,155.963670,144.421263,144.421263,155.963670,155.963670,144.421263,144.421263,155.963670,155.963670,144.421263,144.421263,157.343931,157.343931,157.343931,157.343931
117.475669,355.927567,0.433628,852.612718,455.460086,12.122717,27.646576,0.616298,22.125377,0.009905,16.457847,159.194974,159.194974,146.176313,146.176313,159.194974,159.194974,146.176313,146.176313,159.194974,159.194974,146.176313,146.176313,159.194974,159.194974,146.176313,146.176313,161.853939,161.853939,161.853939,161.853939
117.361432,367.310164,0.441002,577.193997,459.047615,12.999464,26.580218,0.592448,22.769256,0.011274,17.403634,160.831663,160.831663,147.911088,147.911088,160.831663,160.831663,147.911088,147.911088,160.831663,160.831663,147.911088,147.911088,160.831663,160.831663,147.911088,147.911088,161.644952,161.644952,161.644952,161.644952
116.772627,384.744903,0.497564,1025.232768,457.602711,11.787138,28.289176,0.532333,18.931357,-0.168713,19.529767,153.765811,153.765811,146.100884,146.100884,153.765811,153.765811,146.100884,146.100884,153.765811,153.765811,146.100884,146.100884,153.765811,153.765811,146.100884,146.100884,159.818807,159.818807,159.818807,159.818807
117.103994,362.552243,0.517131,705.922111,466.019199,13.438067,28.603436,0.406070,14.340290,-0.170020,20.500607,150.339141,150.339141,148.757934,148.757934,150.339141,150.339141,148.757934,148.757934,150.339141,150.339141,148.757934,148.757934,150.339141,150.339141,148.757934,148.757934,161.344892,161.344892,161.344892,161.344892
117.539633,398.332376,0.479979,517.311553,456.319607,13.253444,27.733756,0.565102,23.587618,0.111482,10.762637,161.870236,161.870236,143.033237,143.033237,161.870236,161.870236,143.033237,143.033237,161.870236,161.870236,143.033237,143.033237,161.870236,161.870236,143.033237,143.033237,159.127848,159.127848,159.127848,159.127848
117.664685,355.363067,0.464346,568.142279,456.729186,12.699040,27.880169,0.275002,20.429071,-0.133530,17.398055,154.285058,154.285058,146.066074,146.066074,154.285058,154.285058,146.066074,146.066074,154.285058,154.285058,146.066074,146.066074,154.285058,154.285058,146.066074,146.066074,159.220061,159.220061,159.220061,159.220061
116.366994,358.866011,0.441839,747.977883,459.445135,13.737469,28.720061,0.412080,22.684913,-0.169883,16.775122,158.450313,158.450313,144.545822,144.545822,158.450313,158.450313,144.545822,144.545822,158.450313,158.450313,144.545822,144.545822,158.450313,158.450313,144.545822,144.545822,156.983126,156.983126,156.983126,156.983126
115.876234,374.414264,0.448565,1537.431474,453.055311,13.088414,27.997695,0.493481,20.587412,-0.098970,20.426532,156.010940,156.010940,148.095820,148.095820,156.010940,156.010940,148.095820,148.095820,156.010940,156.010940,148.095820,148.095820,156.010940,156.010940,148.095820,148.095820,161.529531,161.529531,161.529531,161.529531
116.149842,365.910616,0.480129,1473.319195,440.105119,13.843421,28.140640,0.682186,17.980143,-0.125633,20.004522,157.417191,157.417191,148.258600,148.258600,157.417191,157.417191,148.258600,148.258600,157.417191,157.417191,148.258600,148.258600,157.417191,157.417191,148.258600,148.258600,160.759622,160.759622,160.759622,160.759622
116.576961,401.764257,0.502307,598.992558,465.256904,12.853278,28.310466,0.492285,25.560206,-0.216623,19.696290,161.317926,161.317926,146.342211,146.342211,161.317926,161.317926,146.342211,146.342211,161.317926,161.317926,146.342211,146.342211,161.317926,161.317926,146.342211,146.342211,158.451012,158.451012,158.451012,158.451012
116.162979,365.055449,0.502931,1684.297367,461.376874,13.320115,28.671927,0.287341,21.260332,-0.187225,17.634254,154.570843,154.570843,144.623492,144.623492,154.570843,154.570843,144.623492,144.623492,154.570843,154.570843,144.623492,144.623492,154.570843,154.570843,144.623492,144.623492,157.101065,157.101065,157.101065,157.101065
115.646268,399.743825,0.478769,683.912472,461.884240,13.540376,28.245627,0.439083,27.098294,-0.138016,20.536038,162.230281,162.230281,147.853889,147.853889,162.230281,162.230281,147.853889,147.853889,162.230281,162.230281,147.853889,147.853889,162.230281,162.230281,147.853889,147.853889,160.529577,160.529577,160.529577,160.529577
116.743231,354.839624,0.467237,817.933033,457.171988,13.310252,28.230332,0.512119,25.571522,0.059871,16.710927,162.441439,162.441439,147.561311,147.561311,162.441439,162.441439,147.561311,147.561311,162.441439,162.441439,147.561311,147.561311,162.441439,162.441439,147.561311,147.561311,163.374673,163.374673,163.374673,163.374673
116.279331,364.060929,0.475025,734.547262,459.615591,13.260758,27.305940,0.676191,20.123756,-0.078637,20.460067,158.630650,158.630650,148.957373,148.957373,158.630650,158.630650,148.957373,148.957373,158.630650,158.630650,148.957373,148.957373,158.630650,158.630650,148.957373,148.957373,161.898087,161.898087,161.898087,161.898087
116.604809,366.500002,0.474640,491.514051,454.667338,13.079247,26.940964,0.566923,21.478068,-0.112979,17.992407,158.577045,158.577045,146.198779,146.198779,158.577045,158.577045,146.198779,146.198779,158.577045,158.577045,146.198779,146.198779,158.577045,158.577045,146.198779,146.198779,158.494410,158.494410,158.494410,158.494410
116.277529,391.855519,0.529673,555.744886,455.422549,11.790233,26.317210,0.685254,23.165536,-0.068088,19.199835,159.312598,159.312598,146.464825,146.464825,159.312598,159.312598,146.464825,146.464825,159.312598,159.312598,146.464825,146.464825,159.312598,159.312598,146.464825,146.464825,160.002690,160.002690,160.002690,160.002690
