Exp,Pedi,Repl,count
MNH1,BGEM-0202-N/LH195,2,6
MNH1,BGEM-0203-N/LH195,2,6
MNH1,BGEM-0204-N/LH195,2,6
MNH1,BGEM-0206-N/LH195,2,6
MNH1,BGEM-0207-N/LH195,1,6
MNH1,BGEM-0207-N/LH195,2,6
MNH1,BGEM-0210-N/LH195,2,6
MNH1,BGEM-0211-N/LH195,2,6
MNH1,BGEM-0215-N/LH195,2,6
MNH1,BGEM-0227-N/LH195,2,6
MNH1,BGEM-0228-N/LH195,2,6
MNH1,BGEM-0235-N/LH195,2,6
MNH1,BGEM-0239-N/LH195,2,6
MNH1,BGEM-0242-N/LH195,2,6
MNH1,BGEM-0246-N/LH195,2,6
MNH1,BGEM-0253-N/LH195,2,6
MNH1,BGEM-0256-N/LH195,2,6
MNH1,BGEM-0259-N/LH195,2,6
MNH1,CG104/CG102,1,6
MNH1,CG104/CG102,2,6
MNH1,CG118/CGR01,1,6
MNH1,CG118/CGR01,2,6
MNH1,CG119/CG108,1,6
MNH1,CG119/CG108,2,6
MNH1,CG120/3IIH6,1,6
MNH1,CG120/3IIH6,2,6
MNH1,CG120/LH162,1,6
MNH1,CG120/LH162,2,6
MNH1,CG120/LH185,1,6
MNH1,CG120/LH185,2,6
MNH1,CG120/PHK05,1,6
MNH1,CG120/PHK05,2,6
MNH1,CG120/PHR25,1,6
MNH1,CG120/PHR25,2,6
MNH1,CG120/PHW03,1,6
MNH1,CG120/PHW03,2,6
MNH1,CG120/PHZ51,1,6
MNH1,CG120/PHZ51,2,6
MNH1,CG123/LH145,1,6
MNH1,CG123/LH145,2,6
MNH1,CG123/PHRE1,1,6
MNH1,CG123/PHRE1,2,6
MNH1,CG123/S8324,1,6
MNH1,CG123/S8324,2,6
MNH1,CG124/CG120,1,6
MNH1,CG124/CG120,2,6
MNH1,CG124/LH145,1,6
MNH1,CG124/LH145,2,6
MNH1,CG124/PHHV4,1,6
MNH1,CG124/PHHV4,2,6
MNH1,CG124/PHRE1,1,6
MNH1,CG124/PHRE1,2,6
MNH1,CG124/S8324,1,6
MNH1,CG124/S8324,2,6
MNH1,CG44/CGR01,1,12
MNH1,CG44/CGR01,2,12
MNH1,CG60/LH162,1,12
MNH1,CG60/LH162,2,12
MNH1,CG60/LH185,1,6
MNH1,CG60/LH185,2,6
MNH1,CG60/LH82,1,6
MNH1,CG60/LH82,2,6
MNH1,CGR01/LH82,1,6
MNH1,CGR01/LH82,2,6
MNH1,CGR03/CG108,1,6
MNH1,CGR03/CG108,2,6
MNH1,DKC 46-61 - RM96 (RR2),1,6
MNH1,DKC 46-61 - RM96 (RR2),2,6
MNH1,DKC 53-56 RIB - RM103 (Smartstax),1,6
MNH1,DKC 53-56 RIB - RM103 (Smartstax),2,6
MNH1,DKC 53-78 RIB - RM103 (RR),1,6
MNH1,DKC 53-78 RIB - RM103 (RR),2,6
MNH1,F42/H95,1,6
MNH1,F42/H95,2,6
MNH1,F42/MO17,1,6
MNH1,F42/MO17,2,6
MNH1,F42/OH43,1,6
MNH1,F42/OH43,2,6
MNH1,GEMN-0260/3IIH6,2,6
MNH1,GEMN-0261/3IIH6,1,6
MNH1,GEMN-0261/3IIH6,2,6
MNH1,GEMN-0262/3IIH6,2,6
MNH1,GEMN-0263/3IIH6,2,6
MNH1,GEMN-0264/3IIH6,2,6
MNH1,GEMN-0265/3IIH6,2,6
MNH1,GEMN-0266/3IIH6,2,6
MNH1,GEMN-0267/3IIH6,2,6
MNH1,GEMN-0268/3IIH6,2,6
MNH1,GEMN-0269/3IIH6,2,6
MNH1,LH123HT/3IIH6,1,6
MNH1,LH123HT/3IIH6,2,6
MNH1,LH145/3IIH6,1,6
MNH1,LH145/3IIH6,2,6
MNH1,LH145/LH162,1,6
MNH1,LH145/LH162,2,6
MNH1,LH145/PHR25,1,6
MNH1,LH145/PHR25,2,6
MNH1,LH185/LH145,1,6
MNH1,LH185/LH145,2,6
MNH1,LH185/PHRE1,1,6
MNH1,LH185/PHRE1,2,6
MNH1,LH185/S8324,1,6
MNH1,LH185/S8324,2,6
MNH1,LH195/CGR01,1,6
MNH1,LH195/CGR01,2,6
MNH1,LH195/LH82,1,6
MNH1,LH195/LH82,2,6
MNH1,LH195/PHN37,1,6
MNH1,LH195/PHN37,2,6
MNH1,LH198/CGR01,1,6
MNH1,LH198/CGR01,2,6
MNH1,LH198/PHZ51,1,6
MNH1,LH198/PHZ51,2,6
MNH1,LH212HT/LH195,1,6
MNH1,LH212HT/LH195,2,6
MNH1,LH216/LH195,1,6
MNH1,LH216/LH195,2,6
MNH1,LH74/PHN82,1,6
MNH1,LH74/PHN82,2,6
MNH1,LH82/CG102,1,6
MNH1,LH82/CG102,2,6
MNH1,LH82/LH145,1,6
MNH1,LH82/LH145,2,6
MNH1,LH82/PHB47,1,6
MNH1,LH82/PHB47,2,6
MNH1,LH82/S8324,1,6
MNH1,LH82/S8324,2,6
MNH1,MBNIL B004/LH185,2,6
MNH1,MBNIL B004/PHZ51,1,6
MNH1,MBNIL B004/PHZ51,2,12
MNH1,MBNIL B015/3IIH6,1,6
MNH1,MBNIL B015/3IIH6,2,6
MNH1,MBNIL B015/LH185,2,6
MNH1,MBNIL B015/PHZ51,1,6
MNH1,MBNIL B015/PHZ51,2,6
MNH1,MBNIL B040/3IIH6,1,6
MNH1,MBNIL B040/3IIH6,2,6
MNH1,MBNIL B040/PHZ51,1,6
MNH1,MBNIL B040/PHZ51,2,6
MNH1,MBNIL B043/3IIH6,1,6
MNH1,MBNIL B043/PHZ51,1,6
MNH1,MBNIL B043/PHZ51,2,6
MNH1,MBNIL B044/PHZ51,1,6
MNH1,MBNIL B044/PHZ51,2,6
MNH1,MBNIL B049/PHZ51,1,6
MNH1,MBNIL B049/PHZ51,2,6
MNH1,MBNIL B055/3IIH6,2,6
MNH1,MBNIL B055/LH185,1,6
MNH1,MBNIL B055/PHZ51,1,6
MNH1,MBNIL B055/PHZ51,2,12
MNH1,MBNIL B057/3IIH6,2,6
MNH1,MBNIL B057/PHZ51,1,6
MNH1,MBNIL B057/PHZ51,2,6
MNH1,MBNIL B065/3IIH6,1,6
MNH1,MBNIL B065/3IIH6,2,6
MNH1,MBNIL B065/PHZ51,1,6
MNH1,MBNIL B065/PHZ51,2,6
MNH1,MBNIL B078/3IIH6,1,6
MNH1,MBNIL B078/3IIH6,2,6
MNH1,MBNIL B078/PHZ51,1,6
MNH1,MBNIL B078/PHZ51,2,6
MNH1,MBNIL B102/3IIH6,2,6
MNH1,MBNIL B102/LH185,2,6
MNH1,MBNIL B102/PHZ51,1,6
MNH1,MBNIL B102/PHZ51,2,6
MNH1,MBNIL B107/3IIH6,1,6
MNH1,MBNIL B107/3IIH6,2,6
MNH1,MBNIL B107/PHZ51,1,6
MNH1,MBNIL B107/PHZ51,2,6
MNH1,MBNIL B111/3IIH6,1,6
MNH1,MBNIL B111/3IIH6,2,6
MNH1,MBNIL B111/PHZ51,1,6
MNH1,MBNIL B111/PHZ51,2,12
MNH1,MBNIL B122/3IIH6,1,6
MNH1,MBNIL B122/3IIH6,2,6
MNH1,MBNIL B122/PHZ51,1,6
MNH1,MBNIL B122/PHZ51,2,6
MNH1,MBNIL B123/3IIH6,2,6
MNH1,MBNIL B123/PHZ51,1,6
MNH1,MBNIL B123/PHZ51,2,6
MNH1,MBNIL B125/3IIH6,1,6
MNH1,MBNIL B125/3IIH6,2,6
MNH1,MBNIL B125/PHZ51,1,6
MNH1,MBNIL B125/PHZ51,2,6
MNH1,MBNIL B131/3IIH6,1,6
MNH1,MBNIL B131/3IIH6,2,6
MNH1,MBNIL B131/LH185,2,6
MNH1,MBNIL B131/PHZ51,1,6
MNH1,MBNIL B131/PHZ51,2,6
MNH1,MBNIL B136/3IIH6,1,6
MNH1,MBNIL B136/3IIH6,2,6
MNH1,MBNIL B136/PHZ51,1,6
MNH1,MBNIL B136/PHZ51,2,6
MNH1,MBNIL B144/3IIH6,2,6
MNH1,MBNIL B144/LH185,2,6
MNH1,MBNIL B144/PHZ51,1,6
MNH1,MBNIL B144/PHZ51,2,6
MNH1,MBNIL B154/3IIH6,1,6
MNH1,MBNIL B154/3IIH6,2,6
MNH1,MBNIL B154/PHZ51,1,6
MNH1,MBNIL B154/PHZ51,2,6
MNH1,MBNIL B169/PHZ51,1,6
MNH1,MBNIL B169/PHZ51,2,6
MNH1,MBNIL B175/3IIH6,1,6
MNH1,MBNIL B175/3IIH6,2,6
MNH1,MBNIL B175/LH185,1,6
MNH1,MBNIL B175/LH185,2,6
MNH1,MBNIL B175/PHZ51,1,6
MNH1,MBNIL B175/PHZ51,2,6
MNH1,MBNIL B189/3IIH6,1,6
MNH1,MBNIL B189/3IIH6,2,6
MNH1,MBNIL B189/LH185,1,6
MNH1,MBNIL B189/PHZ51,1,6
MNH1,MBNIL B189/PHZ51,2,6
MNH1,P9411XR - RM94 (RR2),1,6
MNH1,P9411XR - RM94 (RR2),2,6
MNH1,P9990XR - RM99 (RR2),1,6
MNH1,P9990XR - RM99 (RR2),2,6
MNH1,PB80/PHZ51,1,6
MNH1,PB80/PHZ51,2,6
MNH1,PHB47/3IIH6,1,6
MNH1,PHB47/3IIH6,2,6
MNH1,PHB47/LH162,1,6
MNH1,PHB47/LH162,2,6
MNH1,PHB47/LH185,1,6
MNH1,PHB47/LH185,2,6
MNH1,PHB47/PHK05,1,6
MNH1,PHB47/PHK05,2,6
MNH1,PHB47/PHK56,1,6
MNH1,PHB47/PHK56,2,6
MNH1,PHB47/PHR25,1,6
MNH1,PHB47/PHR25,2,6
MNH1,PHB47/PHW03,1,6
MNH1,PHB47/PHW03,2,6
MNH1,PHB47/PHZ51,1,12
MNH1,PHB47/PHZ51,2,12
MNH1,PHG29/CG120,1,6
MNH1,PHG29/CG120,2,6
MNH1,PHG29/LH145,1,6
MNH1,PHG29/LH145,2,6
MNH1,PHG29/PHB47,1,6
MNH1,PHG29/PHB47,2,6
MNH1,PHG29/PHG47,1,6
MNH1,PHG29/PHG47,2,6
MNH1,PHG29/PHHV4,1,6
MNH1,PHG29/PHHV4,2,6
MNH1,PHG29/PHRE1,1,6
MNH1,PHG29/PHRE1,2,6
MNH1,PHG29/S8324,1,6
MNH1,PHG29/S8324,2,6
MNH1,PHG39/PHN82,1,6
MNH1,PHG39/PHN82,2,6
MNH1,PHG39/TX205,1,6
MNH1,PHG39/TX205,2,6
MNH1,PHG47/CG120,1,6
MNH1,PHG47/CG120,2,6
MNH1,PHG47/LH145,1,6
MNH1,PHG47/LH145,2,6
MNH1,PHG47/PHB47,1,6
MNH1,PHG47/PHB47,2,6
MNH1,PHG47/PHHV4,1,6
MNH1,PHG47/PHHV4,2,6
MNH1,PHG47/PHRE1,1,6
MNH1,PHG47/PHRE1,2,6
MNH1,PHG47/S8324,1,6
MNH1,PHG47/S8324,2,6
MNH1,PHG80/PHZ51,1,6
MNH1,PHG80/PHZ51,2,6
MNH1,PHHV4/3IIH6,1,6
MNH1,PHHV4/3IIH6,2,6
MNH1,PHHV4/LH162,1,6
MNH1,PHHV4/LH162,2,6
MNH1,PHHV4/LH185,1,6
MNH1,PHHV4/LH185,2,6
MNH1,PHHV4/PHK05,1,6
MNH1,PHHV4/PHK05,2,6
MNH1,PHHV4/PHK56,1,6
MNH1,PHHV4/PHK56,2,6
MNH1,PHHV4/PHR25,1,6
MNH1,PHHV4/PHR25,2,6
MNH1,PHHV4/PHW03,1,6
MNH1,PHHV4/PHW03,2,6
MNH1,PHHV4/PHZ51,1,6
MNH1,PHHV4/PHZ51,2,6
MNH1,PHJ40/LH82,1,6
MNH1,PHJ40/LH82,2,6
MNH1,PHJ89/CG120,1,6
MNH1,PHJ89/CG120,2,6
MNH1,PHJ89/LH145,1,6
MNH1,PHJ89/LH145,2,6
MNH1,PHJ89/PHHV4,1,6
MNH1,PHJ89/PHHV4,2,6
MNH1,PHJ89/PHRE1,1,6
MNH1,PHJ89/PHRE1,2,6
MNH1,PHJ89/S8324,1,6
MNH1,PHJ89/S8324,2,6
MNH1,PHK05/PHRE1,1,6
MNH1,PHK05/PHRE1,2,6
MNH1,PHK56/PHRE1,1,6
MNH1,PHK56/PHRE1,2,6
MNH1,PHN11_OH43_0001/PHB47,1,6
MNH1,PHN11_OH43_0001/PHB47,2,6
MNH1,PHN11_PHG47_0251/PHB47,1,6
MNH1,PHN11_PHG47_0251/PHB47,2,6
MNH1,PHN11_PHW65_0323/LH195,1,6
MNH1,PHN11_PHW65_0323/LH195,2,6
MNH1,PHN82/LH145,1,6
MNH1,PHN82/LH145,2,6
MNH1,PHN82/PHB47,1,6
MNH1,PHN82/PHB47,2,6
MNH1,PHN82/PHHV4,1,6
MNH1,PHN82/PHHV4,2,6
MNH1,PHN82/PHRE1,1,6
MNH1,PHN82/PHRE1,2,6
MNH1,PHN82/S8324,1,6
MNH1,PHN82/S8324,2,6
MNH1,PHP02/PHB47,1,6
MNH1,PHP02/PHB47,2,6
MNH1,PHRE1/LH162,1,6
MNH1,PHRE1/LH162,2,6
MNH1,PHRE1/PHR25,1,6
MNH1,PHRE1/PHR25,2,6
MNH1,PHW03/LH145,1,6
MNH1,PHW03/LH145,2,6
MNH1,PHW03/S8324,1,6
MNH1,PHW03/S8324,2,6
MNH1,PHW52/PHM49,1,6
MNH1,PHW52/PHM49,2,6
MNH1,PHW52/PHN37,1,6
MNH1,PHW52/PHN37,2,6
MNH1,PHW52/PHN82,1,6
MNH1,PHW52/PHN82,2,6
MNH1,PHW52/TX205,1,6
MNH1,PHW52/TX205,2,6
MNH1,PHZ51/LH145,1,6
MNH1,PHZ51/LH145,2,6
MNH1,PHZ51/PHRE1,1,6
MNH1,PHZ51/PHRE1,2,6
MNH1,REDEAR2-2-2-1-1-2-B-B-1-B10/LH195,1,6
MNH1,REDEAR2-2-2-1-1-2-B-B-1-B10/LH195,2,6
MNH1,S8324/3IIH6,1,6
MNH1,S8324/3IIH6,2,6
MNH1,S8324/LH162,1,6
MNH1,S8324/LH162,2,6
MNH1,S8324/PHK05,1,6
MNH1,S8324/PHK05,2,6
MNH1,S8324/PHK56,1,6
MNH1,S8324/PHK56,2,6
MNH1,S8324/PHR25,1,6
MNH1,S8324/PHR25,2,6
MNH1,S8324/PHZ51,1,6
MNH1,S8324/PHZ51,2,6
MNH1,S8326/CG120,1,6
MNH1,S8326/CG120,2,6
MNH1,S8326/LH145,1,6
MNH1,S8326/LH145,2,6
MNH1,S8326/PHB47,1,6
MNH1,S8326/PHB47,2,6
MNH1,S8326/PHHV4,1,6
MNH1,S8326/PHHV4,2,6
MNH1,S8326/PHRE1,1,6
MNH1,S8326/PHRE1,2,6
MNH1,S8326/S8324,1,6
MNH1,S8326/S8324,2,6
MNH1,TX714/PHZ51,1,6
MNH1,TX714/PHZ51,2,6
MNH1,TX714/TX777,1,6
MNH1,TX714/TX777,2,6
MNH1,VA35/LH195,1,6
MNH1,VA35/LH195,2,6
MNH1,W10001_0022/PHB47,1,6
MNH1,W10001_0022/PHB47,2,6
MNH1,W10004_0216/PHZ51,1,6
MNH1,W10004_0216/PHZ51,2,6
MNH1,W10005_0107/PHB47,1,6
MNH1,W10005_0107/PHB47,2,6
MNH1,W37A/PHB47,1,6
MNH1,W37A/PHB47,2,6
MNH1,WF9/H95,1,6
MNH1,WF9/H95,2,6
MOH1,2369 X PHZ51,1,12
MOH1,2369 X PHZ51,2,12
MOH1,2369/3IIH6,1,6
MOH1,2369/3IIH6,2,6
MOH1,2369/LH123HT,1,6
MOH1,2369/LH123HT,2,6
MOH1,2FACC/3IIH6,1,6
MOH1,2FACC/3IIH6,2,6
MOH1,4N506/3IIH6,1,6
MOH1,4N506/3IIH6,2,6
MOH1,6F629/3IIH6,1,6
MOH1,6F629/3IIH6,2,6
MOH1,A632/3IIH6,1,6
MOH1,A632/3IIH6,2,6
MOH1,A634/3IIH6,1,6
MOH1,A635/3IIH6,1,6
MOH1,A635/3IIH6,2,6
MOH1,A679/3IIH6,1,6
MOH1,A679/3IIH6,2,6
MOH1,A680/3IIH6,1,6
MOH1,A680/3IIH6,2,6
MOH1,B104/3IIH6,1,6
MOH1,B104/3IIH6,2,6
MOH1,B105/3IIH6,1,6
MOH1,B105/3IIH6,2,6
MOH1,B109/3IIH6,1,6
MOH1,B109/3IIH6,2,6
MOH1,B110/3IIH6,1,6
MOH1,B110/3IIH6,2,6
MOH1,B111/3IIH6,1,6
MOH1,B119/3IIH6,1,6
MOH1,B119/3IIH6,2,6
MOH1,B14/3IIH6,1,6
MOH1,B14/3IIH6,2,6
MOH1,B14A/H95,1,6
MOH1,B14A/H95,2,6
MOH1,B14A/MO17,1,6
MOH1,B14A/MO17,2,6
MOH1,B14A/OH43,1,6
MOH1,B14A/OH43,2,6
MOH1,B2/3IIH6,1,6
MOH1,B2/3IIH6,2,6
MOH1,B37/H95,1,6
MOH1,B37/H95,2,6
MOH1,B37/MO17,1,6
MOH1,B37/MO17,2,6
MOH1,B37/OH43,1,6
MOH1,B37/OH43,2,6
MOH1,B47 X PHZ51,1,12
MOH1,B47 X PHZ51,2,12
MOH1,B73/3IIH6,1,12
MOH1,B73/3IIH6,2,12
MOH1,B73/LH162,1,6
MOH1,B73/LH162,2,6
MOH1,B73/MO17,1,6
MOH1,B73/MO17,2,6
MOH1,B73/PHM49,1,6
MOH1,B73/PHM49,2,6
MOH1,B73/PHN82,1,6
MOH1,B73/PHN82,2,6
MOH1,B73/PHZ51,1,12
MOH1,B73/PHZ51,2,12
MOH1,B73/TX777,1,6
MOH1,B73/TX777,2,6
MOH1,B84/3IIH6,1,6
MOH1,B84/3IIH6,2,6
MOH1,B97/PHB47,1,6
MOH1,B97/PHB47,2,6
MOH1,BGEM-0001-N/LH195,1,6
MOH1,BGEM-0001-N/LH195,2,6
MOH1,BGEM-0005-N/LH195,1,6
MOH1,BGEM-0005-N/LH195,2,6
MOH1,BGEM-0039-N/LH195,1,6
MOH1,BGEM-0040-N/LH195,1,6
MOH1,BGEM-0040-N/LH195,2,6
MOH1,BGEM-0046-N/LH195,1,6
MOH1,BGEM-0063-N/LH195,1,6
MOH1,BGEM-0066-N/LH195,1,6
MOH1,BGEM-0088-N/LH195,2,6
MOH1,BGEM-0089-N/LH195,1,6
MOH1,BGEM-0089-N/LH195,2,6
MOH1,BGEM-0102-N/LH195,1,6
MOH1,BGEM-0102-N/LH195,2,6
MOH1,BGEM-0107-N/LH195,1,6
MOH1,BGEM-0107-N/LH195,2,6
MOH1,BGEM-0120-N/LH195,2,6
MOH1,BGEM-0121-N/LH195,1,6
MOH1,BGEM-0121-N/LH195,2,6
MOH1,BGEM-0124-N/LH195,1,6
MOH1,BGEM-0124-N/LH195,2,6
MOH1,BGEM-0125-N/LH195,1,6
MOH1,BGEM-0125-N/LH195,2,6
MOH1,BGEM-0129-N/LH195,1,6
MOH1,BGEM-0129-N/LH195,2,6
MOH1,BGEM-0130-N/LH195,1,6
MOH1,BGEM-0130-N/LH195,2,6
MOH1,BGEM-0140-N/LH195,1,6
MOH1,BGEM-0140-N/LH195,2,6
MOH1,BGEM-0141-N/LH195,2,6
MOH1,BGEM-0143-N/LH195,1,6
MOH1,BGEM-0143-N/LH195,2,6
MOH1,BGEM-0151-N/LH195,1,6
MOH1,BGEM-0151-N/LH195,2,6
MOH1,BGEM-0157-N/LH195,1,6
MOH1,BGEM-0182-N/LH195,1,6
MOH1,BGEM-0182-N/LH195,2,6
MOH1,BGEM-0184-N/LH195,1,6
MOH1,BGEM-0184-N/LH195,2,6
MOH1,BGEM-0193-N/LH195,1,6
MOH1,BGEM-0202-N/LH195,1,6
MOH1,BGEM-0203-N/LH195,1,6
MOH1,BGEM-0203-N/LH195,2,6
MOH1,BGEM-0204-N/LH195,1,6
MOH1,BGEM-0204-N/LH195,2,6
MOH1,BGEM-0205-N/LH195,1,6
MOH1,BGEM-0205-N/LH195,2,6
MOH1,BGEM-0206-N/LH195,1,6
MOH1,BGEM-0206-N/LH195,2,6
MOH1,BGEM-0207-N/LH195,1,6
MOH1,BGEM-0207-N/LH195,2,6
MOH1,BGEM-0209-N/LH195,1,6
MOH1,BGEM-0209-N/LH195,2,6
MOH1,BGEM-0210-N/LH195,1,6
MOH1,BGEM-0210-N/LH195,2,6
MOH1,BGEM-0211-N/LH195,1,6
MOH1,BGEM-0211-N/LH195,2,6
MOH1,BGEM-0215-N/LH195,1,6
MOH1,BGEM-0227-N/LH195,1,6
MOH1,BGEM-0228-N/LH195,1,6
MOH1,BGEM-0228-N/LH195,2,6
MOH1,BGEM-0235-N/LH195,1,6
MOH1,BGEM-0235-N/LH195,2,6
MOH1,BGEM-0239-N/LH195,1,6
MOH1,BGEM-0240-N/LH195,1,6
MOH1,BGEM-0240-N/LH195,2,6
MOH1,BGEM-0246-N/LH195,1,6
MOH1,BGEM-0246-N/LH195,2,6
MOH1,BGEM-0248-N/LH195,1,6
MOH1,BGEM-0253-N/LH195,1,6
MOH1,BGEM-0253-N/LH195,2,6
MOH1,BGEM-0256-N/LH195,1,6
MOH1,BGEM-0259-N/LH195,1,6
MOH1,BGEM-0259-N/LH195,2,6
MOH1,BSSSC0_001/3IIH6,1,6
MOH1,BSSSC0_001/3IIH6,2,6
MOH1,BSSSC0_002/3IIH6,1,6
MOH1,BSSSC0_002/3IIH6,2,6
MOH1,BSSSC0_003/3IIH6,1,6
MOH1,BSSSC0_003/3IIH6,2,6
MOH1,BSSSC0_005/3IIH6,1,6
MOH1,BSSSC0_005/3IIH6,2,6
MOH1,BSSSC0_008/3IIH6,1,6
MOH1,BSSSC0_008/3IIH6,2,6
MOH1,BSSSC0_009/3IIH6,1,6
MOH1,BSSSC0_009/3IIH6,2,6
MOH1,BSSSC0_012/3IIH6,1,6
MOH1,BSSSC0_012/3IIH6,2,6
MOH1,BSSSC0_015/3IIH6,1,6
MOH1,BSSSC0_015/3IIH6,2,6
MOH1,BSSSC0_017/3IIH6,1,6
MOH1,BSSSC0_017/3IIH6,2,6
MOH1,BSSSC0_020/3IIH6,1,6
MOH1,BSSSC0_020/3IIH6,2,6
MOH1,BSSSC0_024/3IIH6,1,6
MOH1,BSSSC0_024/3IIH6,2,6
MOH1,BSSSC0_026/3IIH6,1,6
MOH1,BSSSC0_026/3IIH6,2,6
MOH1,BSSSC0_029/3IIH6,1,6
MOH1,BSSSC0_033/3IIH6,1,6
MOH1,BSSSC0_033/3IIH6,2,6
MOH1,BSSSC0_038/3IIH6,1,6
MOH1,BSSSC0_038/3IIH6,2,6
MOH1,BSSSC0_048/3IIH6,1,6
MOH1,BSSSC0_048/3IIH6,2,6
MOH1,BSSSC0_054/3IIH6,1,6
MOH1,BSSSC0_057/3IIH6,1,6
MOH1,BSSSC0_057/3IIH6,2,6
MOH1,BSSSC0_060/3IIH6,1,6
MOH1,BSSSC0_060/3IIH6,2,6
MOH1,CG102/3IIH6,1,6
MOH1,CG102/3IIH6,2,6
MOH1,CG106/3IIH6,1,6
MOH1,CG106/3IIH6,2,6
MOH1,CG44/CGR01,1,6
MOH1,CG44/CGR01,2,6
MOH1,CG60/LH162,1,6
MOH1,CG60/LH162,2,6
MOH1,CI540/3IIH6,1,6
MOH1,CI540/3IIH6,2,6
MOH1,CML442*CML343/LH195,1,6
MOH1,CML442*CML343/LH195,2,6
MOH1,CO258/3IIH6,1,6
MOH1,CO258/3IIH6,2,6
MOH1,DK78010/3IIH6,1,6
MOH1,DK78010/3IIH6,2,6
MOH1,DKFBHJ/3IIH6,1,6
MOH1,DKFBHJ/3IIH6,2,6
MOH1,F42/H95,1,6
MOH1,F42/H95,2,6
MOH1,F42/MO17,1,6
MOH1,F42/MO17,2,6
MOH1,F42/OH43,1,6
MOH1,F42/OH43,2,6
MOH1,FBLA/3IIH6,1,6
MOH1,FBLA/3IIH6,2,6
MOH1,FE/3IIH6,1,6
MOH1,FR19/3IIH6,1,6
MOH1,FR19/3IIH6,2,6
MOH1,GEMN-0260/3IIH6,1,6
MOH1,GEMN-0260/3IIH6,2,6
MOH1,GEMN-0261/3IIH6,1,6
MOH1,GEMN-0261/3IIH6,2,6
MOH1,GEMN-0262/3IIH6,1,6
MOH1,GEMN-0262/3IIH6,2,6
MOH1,GEMN-0263/3IIH6,2,6
MOH1,GEMN-0264/3IIH6,1,6
MOH1,GEMN-0265/3IIH6,1,6
MOH1,GEMN-0265/3IIH6,2,6
MOH1,GEMN-0266/3IIH6,1,6
MOH1,GEMN-0268/3IIH6,1,6
MOH1,GEMN-0269/3IIH6,1,6
MOH1,GEMN-0269/3IIH6,2,6
MOH1,H122W/3IIH6,1,6
MOH1,H122W/3IIH6,2,6
MOH1,H84/3IIH6,1,6
MOH1,H84/3IIH6,2,6
MOH1,H91/3IIH6,1,6
MOH1,H91/3IIH6,2,6
MOH1,I159/3IIH6,1,6
MOH1,I159/3IIH6,2,6
MOH1,ICI 441/LH123HT,1,6
MOH1,ICI 441/LH123HT,2,6
MOH1,ICI 441/LH185,1,6
MOH1,ICI 441/LH38,1,6
MOH1,ICI 441/LH51,1,6
MOH1,ICI 441/LH51,2,6
MOH1,ICI 441/LH82,1,6
MOH1,ICI 441/LH82,2,6
MOH1,ICI 441/PHG29,1,6
MOH1,ICI 441/PHG29,2,6
MOH1,ICI 441/PHG47,1,6
MOH1,ICI 441/PHG47,2,6
MOH1,ICI 441/PHG83,1,6
MOH1,ICI 441/PHG83,2,6
MOH1,ICI 441/PHK56,1,6
MOH1,ICI 441/PHK56,2,6
MOH1,ICI 441/PHK76,1,6
MOH1,ICI 441/PHK76,2,6
MOH1,ICI 441/PHN82,1,6
MOH1,ICI 441/PHN82,2,6
MOH1,ICI 441/PHR55,1,6
MOH1,ICI 441/PHW30,1,6
MOH1,ICI 441/PHW30,2,6
MOH1,ICI 441/PHZ51,1,6
MOH1,ICI 441/Q381,1,6
MOH1,ICI 441/Q381,2,6
MOH1,ILL.HY/3IIH6,1,6
MOH1,ILL.HY/3IIH6,2,6
MOH1,LE23/3IIH6,2,6
MOH1,LH123HT/3IIH6,1,6
MOH1,LH123HT/3IIH6,2,6
MOH1,LH145/3IIH6,1,6
MOH1,LH145/3IIH6,2,6
MOH1,LH149/3IIH6,1,6
MOH1,LH149/3IIH6,2,6
MOH1,LH195/3IIH6,1,6
MOH1,LH195/3IIH6,2,6
MOH1,LH195/LH123HT,1,6
MOH1,LH195/LH123HT,2,6
MOH1,LH195/LH185,1,6
MOH1,LH195/LH185,2,6
MOH1,LH195/LH38,1,6
MOH1,LH195/LH38,2,6
MOH1,LH195/LH51,1,6
MOH1,LH195/LH51,2,6
MOH1,LH195/LH82,1,12
MOH1,LH195/LH82,2,12
MOH1,LH195/PHG29,1,6
MOH1,LH195/PHG29,2,6
MOH1,LH195/PHG47,1,6
MOH1,LH195/PHG47,2,6
MOH1,LH195/PHG83,1,6
MOH1,LH195/PHG83,2,6
MOH1,LH195/PHK56,1,6
MOH1,LH195/PHK56,2,6
MOH1,LH195/PHK76,1,6
MOH1,LH195/PHK76,2,6
MOH1,LH195/PHN37,1,6
MOH1,LH195/PHN37,2,6
MOH1,LH195/PHN82,1,6
MOH1,LH195/PHN82,2,6
MOH1,LH195/PHR55,1,6
MOH1,LH195/PHR55,2,6
MOH1,LH195/PHW30,1,6
MOH1,LH195/PHW30,2,6
MOH1,LH195/PHZ51,1,6
MOH1,LH195/PHZ51,2,6
MOH1,LH195/Q381,1,6
MOH1,LH195/Q381,2,6
MOH1,LH198/3IIH6,1,6
MOH1,LH198/3IIH6,2,6
MOH1,LH198/LH123HT,1,6
MOH1,LH198/LH123HT,2,6
MOH1,LH198/LH185,1,6
MOH1,LH198/LH185,2,6
MOH1,LH198/LH38,1,6
MOH1,LH198/LH38,2,6
MOH1,LH198/LH51,1,6
MOH1,LH198/LH51,2,6
