RecId,Field-Location,State,Source,Pedigree,Replicate,Plot,Plot length [field],Row Spacing,Plot,Range,Pass,Date Planted,Date Harvested,Anthesis [days],Silking [days],Stand Early [plants],Stand Late [plants],Stand Count [plants],Pollen DAP,Silk DAP,Plant Height [cm],Ear Height [cm],Root Lodging [plants],Stalk lodging [plants],Plot Discarded,Comments
2615389,MNI1,MN,WISN14/13927,LH162,1,8,14,30,,,,5/5/2015,10/26/2015,7/17/2015,7/17/2015,,,14,73,73,154,95,0,4,,
2615396,MNI1,MN,WISN14/13944,PH207,1,9,14,30,,,,5/5/2015,10/26/2015,7/23/2015,7/23/2015,,,15,79,79,193,104,1,0,,
2615405,MNI1,MN,WISN14/13962,PHW52,1,10,14,30,,,,5/5/2015,10/26/2015,7/26/2015,7/27/2015,,,20,82,83,190,89,1,0,,
2615404,MNI1,MN,WISN14/13960,PHV63,1,11,14,30,,,,5/5/2015,10/26/2015,7/31/2015,7/31/2015,,,16,87,87,189,89,9,0,,
2615385,MNI1,MN,WISN14/13918,C103,1,12,14,30,,,,5/5/2015,10/26/2015,7/27/2015,7/29/2015,,,17,83,85,205,98,3,0,,
2615397,MNI1,MN,WISN14/13948,PHB47,1,13,14,30,,,,5/5/2015,10/26/2015,7/25/2015,7/23/2015,,,16,81,79,211,98,3,1,,
2615381,MNI1,MN,WISN14/20817,A634,1,14,14,30,,,,5/5/2015,10/26/2015,7/25/2015,7/26/2015,,,20,81,82,181,106,2,2,,
2615392,MNI1,MN,WISN14/13935,LH74,1,15,14,30,,,,5/5/2015,10/26/2015,7/27/2015,7/26/2015,,,16,83,82,183,113,0,2,,
2615401,MNI1,MN,WISN14/14018,PHG83,1,16,14,30,,,,5/5/2015,10/26/2015,7/27/2015,7/27/2015,,,17,83,83,196,100,0,1,,
2615380,MNI1,MN,WISN14/13908,A632,1,17,14,30,,,,5/5/2015,10/26/2015,7/26/2015,7/25/2015,,,16,82,81,205,104,6,2,,
2615406,MNI1,MN,WISN14/13964,PHZ51,1,18,14,30,,,,5/5/2015,10/26/2015,7/26/2015,7/26/2015,,,18,82,82,206,106,0,0,,
2615398,MNI1,MN,WISN14/13950,PHG35,1,19,14,30,,,,5/5/2015,10/26/2015,8/2/2015,8/3/2015,,,15,89,90,167,89,0,0,,
2615393,MNI1,MN,WISN14/13937,LH82,1,20,14,30,,,,5/5/2015,10/26/2015,7/25/2015,7/24/2015,,,16,81,80,171,93,0,0,,
2615382,MNI1,MN,WISN14/20823,B14,1,21,14,30,,,,5/5/2015,10/26/2015,8/1/2015,8/1/2015,,,18,88,88,190,123,0,0,,
2615384,MNI1,MN,WISN14/20830,B73,1,22,14,30,,,,5/5/2015,10/26/2015,7/27/2015,7/27/2015,,,20,83,83,210,114,11,0,,
2615403,MNI1,MN,WISN14/13958,PHN82,1,23,14,30,,,,5/5/2015,10/26/2015,7/26/2015,7/27/2015,,,20,82,83,185,94,0,0,,
2615387,MNI1,MN,WISN14/13922,LH123HT,1,24,14,30,,,,5/5/2015,10/26/2015,7/30/2015,7/27/2015,,,18,86,83,235,119,2,1,,
2615395,MNI1,MN,WISN14/13942,PB80,1,25,14,30,,,,5/5/2015,10/26/2015,7/27/2015,7/26/2015,,,18,83,82,196,124,0,0,,
2615378,MNI1,MN,WISN14/13903,2369,1,26,14,30,,,,5/5/2015,10/26/2015,7/27/2015,7/28/2015,,,16,83,84,211,114,0,0,,
2615391,MNI1,MN,WISN14/23154,LH198,1,27,14,30,,,,5/5/2015,10/26/2015,7/26/2015,7/26/2015,,,18,82,82,194,94,0,0,,
2615388,MNI1,MN,WISN14/13925,LH145,1,28,14,30,,,,5/5/2015,10/26/2015,7/24/2015,7/24/2015,,,14,80,80,191,109,7,1,,
2615408,MNI1,MN,WISN14/13969,Wf9,1,29,14,30,,,,5/5/2015,10/26/2015,7/26/2015,7/26/2015,,,17,82,82,186,93,8,1,,
2615399,MNI1,MN,WISN14/21069,PHG39,1,30,14,30,,,,5/5/2015,10/26/2015,7/29/2015,7/29/2015,,,20,85,85,211,112,0,2,,
2615383,MNI1,MN,WISN14/20824,B37,1,31,14,30,,,,5/5/2015,10/26/2015,7/27/2015,8/2/2015,,,20,83,89,216,128,14,3,,
2615379,MNI1,MN,WISN14/13906,A619,1,32,14,30,,,,5/5/2015,10/26/2015,7/20/2015,7/19/2015,,,19,76,75,155,52,2,4,,
2615433,MNI1,MN,WISN14/14018,PHG83,2,1,14,30,,,,5/5/2015,10/26/2015,7/27/2015,7/24/2015,,,18,83,80,201,126,13,1,,
2615409,MNI1,MN,WISN14/13902,740,2,2,14,30,,,,5/5/2015,10/26/2015,7/27/2015,7/30/2015,,,19,83,86,191,118,5,1,,
2615410,MNI1,MN,WISN14/13903,2369,2,3,14,30,,,,5/5/2015,10/26/2015,7/27/2015,7/29/2015,,,19,83,85,208,130,0,1,,
2615411,MNI1,MN,WISN14/13906,A619,2,4,14,30,,,,5/5/2015,10/26/2015,7/20/2015,7/22/2015,,,18,76,78,180,55,0,1,,
2615413,MNI1,MN,WISN14/20817,A634,2,5,14,30,,,,5/5/2015,10/26/2015,7/24/2015,7/26/2015,,,16,80,82,186,108,1,7,,
2615436,MNI1,MN,WISN14/13960,PHV63,2,6,14,30,,,,5/5/2015,10/26/2015,7/31/2015,7/29/2015,,,12,87,85,197,93,1,0,,
2615439,MNI1,MN,WISN14/13967,W117HT,2,7,14,30,,,,5/5/2015,10/26/2015,7/15/2015,7/16/2015,,,8,71,72,137,67,0,0,,
2615434,MNI1,MN,WISN14/21128,PHJ40,2,8,14,30,,,,5/5/2015,10/26/2015,7/15/2015,7/15/2015,,,18,71,71,177,98,0,0,,
2615431,MNI1,MN,WISN14/21069,PHG39,2,9,14,30,,,,5/5/2015,10/26/2015,7/27/2015,7/29/2015,,,17,83,85,192,94,0,0,,
2615417,MNI1,MN,WISN14/13918,C103,2,10,14,30,,,,5/5/2015,10/26/2015,7/31/2015,7/30/2015,,,15,87,86,205,111,5,1,,
2615426,MNI1,MN,WISN14/22970,Mo17,2,11,14,30,,,,5/5/2015,10/26/2015,7/27/2015,7/29/2015,,,19,83,85,189,107,0,0,,
2615438,MNI1,MN,WISN14/13964,PHZ51,2,12,14,30,,,,5/5/2015,10/26/2015,7/26/2015,7/26/2015,,,14,82,82,192,89,0,0,,
2615414,MNI1,MN,WISN14/20823,B14,2,13,14,30,,,,5/5/2015,10/26/2015,7/31/2015,7/31/2015,,,14,87,87,172,97,0,0,,
2615429,MNI1,MN,WISN14/13948,PHB47,2,14,14,30,,,,5/5/2015,10/26/2015,7/26/2015,7/26/2015,,,18,82,82,199,96,0,0,,
2615412,MNI1,MN,WISN14/13908,A632,2,15,14,30,,,,5/5/2015,10/26/2015,7/25/2015,7/26/2015,,,18,81,82,205,115,4,1,,
2615420,MNI1,MN,WISN14/13925,LH145,2,16,14,30,,,,5/5/2015,10/26/2015,7/25/2015,7/26/2015,,,15,81,82,199,93,8,0,,
2615423,MNI1,MN,WISN14/23154,LH198,2,17,14,30,,,,5/5/2015,10/26/2015,7/27/2015,7/26/2015,,,19,83,82,200,101,0,0,,
2615425,MNI1,MN,WISN14/13937,LH82,2,18,14,30,,,,5/5/2015,10/26/2015,7/25/2015,7/24/2015,,,20,81,80,172,96,0,1,,
2615427,MNI1,MN,WISN14/13942,PB80,2,19,14,30,,,,5/5/2015,10/26/2015,7/26/2015,7/25/2015,,,18,82,81,202,115,2,6,,
2615437,MNI1,MN,WISN14/13962,PHW52,2,20,14,30,,,,5/5/2015,10/26/2015,7/27/2015,7/27/2015,,,19,83,83,190,108,0,0,,
2615416,MNI1,MN,WISN14/20830,B73,2,21,14,30,,,,5/5/2015,10/26/2015,7/27/2015,7/29/2015,,,20,83,85,200,122,5,1,,
2615421,MNI1,MN,WISN14/13927,LH162,2,22,14,30,,,,5/5/2015,10/26/2015,7/16/2015,7/17/2015,,,19,72,73,162,82,0,4,,
2615440,MNI1,MN,WISN14/13969,Wf9,2,23,14,30,,,,5/5/2015,10/26/2015,7/27/2015,7/27/2015,,,17,83,83,184,109,6,3,,
2615428,MNI1,MN,WISN14/13944,PH207,2,24,14,30,,,,5/5/2015,10/26/2015,7/20/2015,7/22/2015,,,19,76,78,167,74,0,0,,
2615430,MNI1,MN,WISN14/13950,PHG35,2,25,14,30,,,,5/5/2015,10/26/2015,8/1/2015,7/31/2015,,,13,88,87,156,84,0,0,,
2615432,MNI1,MN,WISN14/13954,PHG47,2,26,14,30,,,,5/5/2015,10/26/2015,7/22/2015,7/19/2015,,,18,78,75,120,50,0,0,,
2615418,MNI1,MN,WISN14/13920,CM105,2,27,14,30,,,,5/5/2015,10/26/2015,7/17/2015,7/18/2015,,,18,73,74,174,79,0,0,,
2615435,MNI1,MN,WISN14/13958,PHN82,2,28,14,30,,,,5/5/2015,10/26/2015,7/26/2015,7/27/2015,,,19,82,83,182,93,0,0,,
2615415,MNI1,MN,WISN14/20824,B37,2,29,14,30,,,,5/5/2015,10/26/2015,7/27/2015,7/30/2015,,,16,83,86,201,106,0,0,,
2615422,MNI1,MN,WISN14/13930,LH195,2,30,14,30,,,,5/5/2015,10/26/2015,7/28/2015,7/28/2015,,,18,84,84,162,70,0,0,,
2615424,MNI1,MN,WISN14/13935,LH74,2,31,14,30,,,,5/5/2015,10/26/2015,7/27/2015,7/26/2015,,,17,83,82,174,91,0,1,,
2615419,MNI1,MN,WISN14/13922,LH123HT,2,32,14,30,,,,5/5/2015,10/26/2015,7/28/2015,7/29/2015,,,18,84,85,217,127,0,0,,
2615445,MOI1,MO,WISN14/20818,A634,1,1,15,36,,1,1,5/5/2015,9/23/2015,7/20/2015,7/23/2015,,,24,76,79,125,50,0,0,,waterlogged
2615450,MOI1,MO,WISN14/13921,CM105,1,2,15,36,,1,2,5/5/2015,9/23/2015,7/14/2015,7/23/2015,,,20,70,79,75,15,0,0,,waterlogged
2615466,MOI1,MO,WISN14/21129,PHJ40,1,3,15,36,,1,3,5/5/2015,9/23/2015,7/11/2015,7/16/2015,,,24,67,72,105,20,0,0,,waterlogged
2615451,MOI1,MO,WISN14/13922,LH123HT,1,4,15,36,,1,4,5/5/2015,9/23/2015,7/29/2015,8/6/2015,,,23,85,93,130,70,0,0,,waterlogged
2615460,MOI1,MO,WISN14/13944,PH207,1,5,15,36,,1,5,5/5/2015,9/23/2015,7/14/2015,7/17/2015,,,23,70,73,125,60,0,0,,waterlogged
2615464,MOI1,MO,WISN14/13954,PHG47,1,6,15,36,,1,6,5/5/2015,9/23/2015,7/18/2015,7/18/2015,,,22,74,74,110,50,0,0,,waterlogged
2615454,MOI1,MO,WISN14/13931,LH195,1,7,15,36,,1,7,5/5/2015,9/23/2015,7/23/2015,7/23/2015,,,25,79,79,130,60,0,0,,waterlogged
2615453,MOI1,MO,WISN14/13928,LH162,1,8,15,36,,1,8,5/5/2015,9/23/2015,7/12/2015,7/13/2015,,,23,68,69,125,55,0,0,,waterlogged
2615465,MOI1,MO,WISN14/14018,PHG83,1,9,15,36,,1,9,5/5/2015,9/23/2015,7/19/2015,7/20/2015,,,22,75,76,170,80,0,3,,
2615459,MOI1,MO,WISN14/13942,PB80,1,10,15,36,,1,10,5/5/2015,9/23/2015,7/21/2015,7/23/2015,,,25,77,79,150,85,1,1,,
2615449,MOI1,MO,WISN14/13919,C103,1,11,15,36,,1,11,5/5/2015,9/23/2015,7/20/2015,7/27/2015,,,22,76,83,160,60,0,2,,
2615463,MOI1,MO,WISN14/21070,PHG39,1,12,15,36,,1,12,5/5/2015,9/23/2015,7/24/2015,7/25/2015,,,23,80,81,165,75,0,0,,
2615469,MOI1,MO,WISN14/13962,PHW52,1,13,15,36,,1,13,5/5/2015,9/23/2015,7/20/2015,7/24/2015,,,22,76,80,150,60,0,0,,
2615441,MOI1,MO,WISN14/13901,740,1,14,15,36,,1,14,5/5/2015,9/23/2015,7/18/2015,7/22/2015,,,21,74,78,145,65,0,2,,
2615467,MOI1,MO,WISN14/13958,PHN82,1,15,15,36,,1,15,5/5/2015,9/23/2015,7/18/2015,7/19/2015,,,21,74,75,140,70,0,0,,
2615472,MOI1,MO,WISN14/13969,Wf9,1,16,15,36,,1,16,5/5/2015,9/23/2015,7/18/2015,7/22/2015,,,25,74,78,165,65,7,1,,
2615470,MOI1,MO,WISN14/13965,PHZ51,1,17,15,36,,1,17,5/5/2015,9/23/2015,7/19/2015,7/22/2015,,,21,75,78,155,60,0,0,,
2615442,MOI1,MO,WISN14/13903,2369,1,18,15,36,,1,18,5/5/2015,9/23/2015,7/19/2015,7/21/2015,,,19,75,77,175,95,1,2,,
2615458,MOI1,MO,WISN14/21006,Mo17,1,19,15,36,,1,19,5/5/2015,9/23/2015,7/19/2015,7/24/2015,,,24,75,80,160,60,0,4,,
2615447,MOI1,MO,WISN14/13914,B37,1,20,15,36,,1,20,5/5/2015,9/23/2015,7/21/2015,7/24/2015,,,24,77,80,165,85,1,0,,
2615452,MOI1,MO,WISN14/20902,LH145,1,21,15,36,,1,21,5/5/2015,9/23/2015,7/17/2015,7/24/2015,,,24,73,80,155,70,0,0,,
2615461,MOI1,MO,WISN14/13946,PHB47,1,22,15,36,,1,22,5/5/2015,9/23/2015,7/18/2015,7/17/2015,,,23,74,73,165,60,0,0,,
2615443,MOI1,MO,WISN14/13907,A619,1,23,15,36,,1,23,5/5/2015,9/23/2015,7/13/2015,7/17/2015,,,22,69,73,145,40,1,0,,
2615471,MOI1,MO,WISN14/13968,W117HT,1,24,15,36,,1,24,5/5/2015,9/23/2015,7/7/2015,7/11/2015,,,18,63,67,100,35,0,0,,
2615462,MOI1,MO,WISN14/13950,PHG35,1,25,15,36,,1,25,5/5/2015,9/23/2015,7/18/2015,7/19/2015,,,23,74,75,160,80,0,0,,
2615448,MOI1,MO,WISN14/20830,B73,1,26,15,36,,1,26,5/5/2015,9/23/2015,7/18/2015,7/18/2015,,,21,74,74,195,115,0,2,,
2615444,MOI1,MO,WISN14/13908,A632,1,27,15,36,,1,27,5/5/2015,9/23/2015,7/18/2015,7/19/2015,,,24,74,75,190,90,0,12,,
2615455,MOI1,MO,WISN14/23154,LH198,1,28,15,36,,1,28,5/5/2015,9/23/2015,7/19/2015,7/19/2015,,,22,75,75,185,85,0,3,,
2615456,MOI1,MO,WISN14/13936,LH74,1,29,15,36,,1,29,5/5/2015,9/23/2015,7/18/2015,7/18/2015,,,18,74,74,165,85,0,2,,
2615446,MOI1,MO,WISN14/20823,B14,1,30,15,36,,1,30,5/5/2015,9/23/2015,7/19/2015,7/23/2015,,,24,75,79,190,95,0,1,,
2615468,MOI1,MO,WISN14/13960,PHV63,1,31,15,36,,1,31,5/5/2015,9/23/2015,7/19/2015,7/19/2015,,,25,75,75,170,80,0,0,,
2615457,MOI1,MO,WISN14/13937,LH82,1,32,15,36,,1,32,5/5/2015,9/23/2015,7/12/2015,7/12/2015,,,24,68,68,155,65,0,0,,
2615494,MOI1,MO,WISN14/13950,PHG35,2,1,15,36,,1,33,5/5/2015,9/23/2015,7/17/2015,7/18/2015,,,24,73,74,170,85,0,2,,
2615491,MOI1,MO,WISN14/13942,PB80,2,2,15,36,,1,34,5/5/2015,9/23/2015,7/16/2015,7/16/2015,,,22,72,72,190,110,0,0,,
2615483,MOI1,MO,WISN14/13922,LH123HT,2,3,15,36,,1,35,5/5/2015,9/23/2015,7/20/2015,7/20/2015,,,25,76,76,235,125,0,0,,
2615485,MOI1,MO,WISN14/13928,LH162,2,4,15,36,,1,36,5/5/2015,9/23/2015,7/9/2015,7/10/2015,,,22,65,66,140,45,0,0,,
2615476,MOI1,MO,WISN14/13908,A632,2,5,15,36,,1,37,5/5/2015,9/23/2015,7/16/2015,7/18/2015,,,24,72,74,190,90,0,9,,
2615489,MOI1,MO,WISN14/13937,LH82,2,6,15,36,,1,38,5/5/2015,9/23/2015,7/12/2015,7/13/2015,,,24,68,69,150,70,0,2,,
2615499,MOI1,MO,WISN14/13958,PHN82,2,7,15,36,,1,39,5/5/2015,9/23/2015,7/16/2015,7/18/2015,,,24,72,74,165,80,0,0,,
2615500,MOI1,MO,WISN14/13960,PHV63,2,8,15,36,,1,40,5/5/2015,9/23/2015,7/20/2015,7/20/2015,,,24,76,76,165,90,0,0,,
2615501,MOI1,MO,WISN14/13962,PHW52,2,9,15,36,,1,41,5/5/2015,9/23/2015,7/18/2015,7/18/2015,,,19,74,74,170,65,0,2,,
2615504,MOI1,MO,WISN14/13969,Wf9,2,10,15,36,,1,42,5/5/2015,9/23/2015,7/16/2015,7/17/2015,,,23,72,73,170,75,5,0,,
2615475,MOI1,MO,WISN14/13907,A619,2,11,15,36,,1,43,5/5/2015,9/23/2015,7/12/2015,7/17/2015,,,24,68,73,140,35,0,2,,
2615484,MOI1,MO,WISN14/20902,LH145,2,12,15,36,,1,44,5/5/2015,9/23/2015,7/16/2015,7/16/2015,,,24,72,72,165,60,1,0,,
2615487,MOI1,MO,WISN14/23154,LH198,2,13,15,36,,1,45,5/5/2015,9/23/2015,7/19/2015,7/20/2015,,,20,75,76,180,90,0,1,,
2615492,MOI1,MO,WISN14/13944,PH207,2,14,15,36,,1,46,5/5/2015,9/23/2015,7/13/2015,7/15/2015,,,22,69,71,155,75,0,0,,
2615486,MOI1,MO,WISN14/13931,LH195,2,15,15,36,,1,47,5/5/2015,9/23/2015,7/24/2015,7/24/2015,,,22,80,80,150,60,0,0,,
2615488,MOI1,MO,WISN14/13936,LH74,2,16,15,36,,1,48,5/5/2015,9/23/2015,7/17/2015,7/17/2015,,,20,73,73,155,65,0,0,,
2615481,MOI1,MO,WISN14/13919,C103,2,17,15,36,,1,49,5/5/2015,9/23/2015,7/18/2015,7/22/2015,,,22,74,78,190,95,3,0,,
2615495,MOI1,MO,WISN14/21070,PHG39,2,18,15,36,,1,50,5/5/2015,9/23/2015,7/22/2015,7/22/2015,,,24,78,78,200,100,,,,
2615490,MOI1,MO,WISN14/21006,Mo17,2,19,15,36,,1,51,5/5/2015,9/23/2015,7/16/2015,7/20/2015,,,22,72,76,200,100,0,0,,
2615493,MOI1,MO,WISN14/13946,PHB47,2,20,15,36,,1,52,5/5/2015,9/23/2015,7/15/2015,7/16/2015,,,24,71,72,180,70,2,0,,
2615482,MOI1,MO,WISN14/13921,CM105,2,21,15,36,,1,53,5/5/2015,9/23/2015,7/10/2015,7/12/2015,,,23,66,68,145,60,0,0,,
2615502,MOI1,MO,WISN14/13965,PHZ51,2,22,15,36,,1,54,5/5/2015,9/23/2015,7/18/2015,7/18/2015,,,25,74,74,205,100,0,0,,
2615480,MOI1,MO,WISN14/20830,B73,2,23,15,36,,1,55,5/5/2015,9/23/2015,7/17/2015,7/17/2015,,,24,73,73,215,105,0,1,,
2615479,MOI1,MO,WISN14/13914,B37,2,24,15,36,,1,56,5/5/2015,9/23/2015,7/19/2015,7/22/2015,,,24,75,78,215,95,0,1,,
2615497,MOI1,MO,WISN14/14018,PHG83,2,25,15,36,,1,57,5/5/2015,9/23/2015,7/17/2015,7/17/2015,,,25,73,73,205,100,0,0,,
2615503,MOI1,MO,WISN14/13968,W117HT,2,26,15,36,,1,58,5/5/2015,9/23/2015,7/7/2015,7/10/2015,,,21,63,66,115,40,0,0,,
2615473,MOI1,MO,WISN14/13901,740,2,27,15,36,,1,59,5/5/2015,9/23/2015,7/19/2015,7/21/2015,,,23,75,77,145,65,0,0,,
2615477,MOI1,MO,WISN14/20818,A634,2,28,15,36,,1,60,5/5/2015,9/23/2015,7/18/2015,7/21/2015,,,20,74,77,135,75,0,1,,
2615496,MOI1,MO,WISN14/13954,PHG47,2,29,15,36,,2,60,5/5/2015,9/23/2015,7/19/2015,7/19/2015,,,25,75,75,110,35,0,0,,
2615474,MOI1,MO,WISN14/13903,2369,2,30,15,36,,2,59,5/5/2015,9/23/2015,7/22/2015,7/23/2015,,,20,78,79,175,85,0,2,,
2615478,MOI1,MO,WISN14/20823,B14,2,31,15,36,,2,58,5/5/2015,9/23/2015,7/20/2015,7/24/2015,,,22,76,80,170,80,0,0,,
2615498,MOI1,MO,WISN14/21129,PHJ40,2,32,15,36,,2,57,5/5/2015,9/23/2015,7/8/2015,7/9/2015,,,24,64,65,135,70,0,0,,
2615514,MOI2,MO,WISN14/13921,CM105,1,1,15,36,,,,5/5/2015,9/23/2015,7/11/2015,7/13/2015,,,19,67,69,125,50,0,0,,
2615536,MOI2,MO,WISN14/13969,Wf9,1,2,15,36,,,,,,,,,,,,,,,,,,
2615511,MOI2,MO,WISN14/13914,B37,1,3,15,36,,,,5/5/2015,9/23/2015,7/18/2015,7/22/2015,,,24,74,78,155,65,0,0,,
2615531,MOI2,MO,WISN14/13958,PHN82,1,4,15,36,,,,5/5/2015,9/23/2015,7/16/2015,7/18/2015,,,19,72,74,160,75,0,0,,
2615523,MOI2,MO,WISN14/13942,PB80,1,5,15,36,,,,,,,,,,,,,,,,,,
2615522,MOI2,MO,WISN14/21006,Mo17,1,6,15,36,,,,5/5/2015,9/23/2015,7/18/2015,7/21/2015,,,24,74,77,165,70,0,0,,
2615517,MOI2,MO,WISN14/13929,LH162,1,7,15,36,,,,5/5/2015,9/23/2015,7/9/2015,7/11/2015,,,19,65,67,125,45,0,0,,
2615519,MOI2,MO,WISN14/23154,LH198,1,8,15,36,,,,,,,,,,,,,,,,,,
2615505,MOI2,MO,WISN14/13901,740,1,9,15,36,,,,5/5/2015,9/23/2015,7/18/2015,7/22/2015,,,22,74,78,130,50,0,1,,
2615518,MOI2,MO,WISN14/13931,LH195,1,10,15,36,,,,5/5/2015,9/23/2015,7/23/2015,7/23/2015,,,23,79,79,140,70,0,0,,
2615532,MOI2,MO,WISN14/13960,PHV63,1,11,15,36,,,,,,,,,,,,,,,,,,
2615516,MOI2,MO,WISN14/20902,LH145,1,12,15,36,,,,5/5/2015,9/23/2015,7/17/2015,7/19/2015,,,19,73,75,150,70,0,1,,
2615515,MOI2,MO,WISN14/13922,LH123HT,1,13,15,36,,,,,,,,,,,,,,,,,,
2615510,MOI2,MO,WISN14/20823,B14,1,14,15,36,,,,5/5/2015,9/23/2015,7/24/2015,7/30/2015,,,24,80,86,170,80,0,0,,
2615513,MOI2,MO,WISN14/13919,C103,1,15,15,36,,,,5/5/2015,9/23/2015,7/20/2015,7/27/2015,,,23,76,83,160,65,3,0,,
2615512,MOI2,MO,WISN14/20830,B73,1,16,15,36,,,,,,,,,,,,,,,,,,
2615530,MOI2,MO,WISN14/21129,PHJ40,1,17,15,36,,,,5/5/2015,9/23/2015,7/7/2015,7/12/2015,,,22,63,68,120,55,0,0,,
2615520,MOI2,MO,WISN14/13936,LH74,1,18,15,36,,,,5/5/2015,9/23/2015,7/20/2015,7/20/2015,,,18,76,76,130,65,0,0,,
2615528,MOI2,MO,WISN14/13954,PHG47,1,19,15,36,,,,,,,,,,,,,,,,,,
2615506,MOI2,MO,WISN14/13903,2369,1,20,15,36,,,,5/5/2015,9/23/2015,7/18/2015,7/19/2015,,,24,74,75,190,100,0,1,,
2615526,MOI2,MO,WISN14/14001,PHG35,1,21,15,36,,,,5/5/2015,9/23/2015,7/23/2015,7/25/2015,,,16,79,81,110,55,0,0,,
2615509,MOI2,MO,WISN14/20817,A634,1,22,15,36,,,,,,,,,,,,,,,,,,
2615521,MOI2,MO,WISN14/13937,LH82,1,23,15,36,,,,5/5/2015,9/23/2015,7/14/2015,7/15/2015,,,17,70,71,120,55,0,3,,
2615527,MOI2,MO,WISN14/21070,PHG39,1,24,15,36,,,,,,,,,,,,,,,,,,
2615535,MOI2,MO,WISN14/13968,W117HT,1,25,15,36,,,,5/5/2015,9/23/2015,7/6/2015,7/12/2015,,,18,62,68,80,25,0,1,,
2615524,MOI2,MO,WISN14/13944,PH207,1,26,15,36,,,,5/5/2015,9/23/2015,7/15/2015,7/18/2015,,,24,71,74,115,45,0,0,,
2615534,MOI2,MO,WISN14/13965,PHZ51,1,27,15,36,,,,,,,,,,,,,,,,,,
2615529,MOI2,MO,WISN14/14018,PHG83,1,28,15,36,,,,5/5/2015,9/23/2015,7/22/2015,7/22/2015,,,24,78,78,170,95,0,4,,
2615507,MOI2,MO,WISN14/13907,A619,1,29,15,36,,,,5/5/2015,9/23/2015,7/18/2015,8/3/2015,,,18,74,90,125,30,0,0,,
2615533,MOI2,MO,WISN14/13962,PHW52,1,30,15,36,,,,,,,,,,,,,,,,,,
2615525,MOI2,MO,WISN14/13946,PHB47,1,31,15,36,,,,5/5/2015,9/23/2015,7/19/2015,7/19/2015,,,21,75,75,160,65,1,1,,
2615508,MOI2,MO,WISN14/13909,A632,1,32,15,36,,,,5/5/2015,9/23/2015,7/18/2015,7/21/2015,,,23,74,77,175,85,0,8,,
2615558,MOI2,MO,WISN14/14001,PHG35,2,1,15,36,,,,,,,,,,,,,,,,,,
2615541,MOI2,MO,WISN14/20817,A634,2,2,15,36,,,,5/5/2015,9/23/2015,7/16/2015,7/18/2015,,,21,72,74,160,75,0,2,,
2615561,MOI2,MO,WISN14/14018,PHG83,2,3,15,36,,,,,,,,,,,,,,,,,,
2615566,MOI2,MO,WISN14/13965,PHZ51,2,4,15,36,,,,5/5/2015,9/23/2015,7/19/2015,7/20/2015,,,22,75,76,170,70,0,1,,
2615564,MOI2,MO,WISN14/13960,PHV63,2,5,15,36,,,,5/5/2015,9/23/2015,7/22/2015,7/22/2015,,,22,78,78,140,60,0,2,,
2615546,MOI2,MO,WISN14/13921,CM105,2,6,15,36,,,,,,,,,,,,,,,,,,
2615556,MOI2,MO,WISN14/13944,PH207,2,7,15,36,,,,5/5/2015,9/23/2015,7/13/2015,7/16/2015,,,23,69,72,135,65,0,0,,
2615560,MOI2,MO,WISN14/13954,PHG47,2,8,15,36,,,,5/5/2015,9/23/2015,7/15/2015,7/16/2015,,,20,71,72,120,40,0,0,,
2615539,MOI2,MO,WISN14/13907,A619,2,9,15,36,,,,,,,,,,,,,,,,,,
2615554,MOI2,MO,WISN14/21006,Mo17,2,10,15,36,,,,5/5/2015,9/23/2015,7/17/2015,7/20/2015,,,23,73,76,170,95,0,0,,
2615549,MOI2,MO,WISN14/13929,LH162,2,11,15,36,,,,5/5/2015,9/23/2015,7/8/2015,7/9/2015,,,22,64,65,120,45,0,0,,
2615538,MOI2,MO,WISN14/13903,2369,2,12,15,36,,,,,,,,,,,,,,,,,,
2615563,MOI2,MO,WISN14/13958,PHN82,2,13,15,36,,,,5/5/2015,9/23/2015,7/17/2015,7/19/2015,,,20,73,75,145,75,0,0,,
2615552,MOI2,MO,WISN14/13936,LH74,2,14,15,36,,,,,,,,,,,,,,,,,,
2615562,MOI2,MO,WISN14/21129,PHJ40,2,15,15,36,,,,5/5/2015,9/23/2015,7/7/2015,7/9/2015,,,22,63,65,130,55,0,0,,
2615559,MOI2,MO,WISN14/21070,PHG39,2,16,15,36,,,,5/5/2015,9/23/2015,7/24/2015,7/24/2015,,,21,80,80,180,90,0,0,,
2615540,MOI2,MO,WISN14/13909,A632,2,17,15,36,,,,,,,,,,,,,,,,,,
2615568,MOI2,MO,WISN14/13969,Wf9,2,18,15,36,,,,5/5/2015,9/23/2015,7/19/2015,7/23/2015,,,19,75,79,150,45,4,0,,
2615553,MOI2,MO,WISN14/13937,LH82,2,19,15,36,,,,5/5/2015,9/23/2015,7/15/2015,7/15/2015,,,23,71,71,125,50,0,0,,
2615548,MOI2,MO,WISN14/20902,LH145,2,20,15,36,,,,,,,,,,,,,,,,,,
2615557,MOI2,MO,WISN14/13946,PHB47,2,21,15,36,,,,5/5/2015,9/23/2015,7/18/2015,7/19/2015,,,21,74,75,145,45,0,0,,
2615547,MOI2,MO,WISN14/13922,LH123HT,2,22,15,36,,,,5/5/2015,9/23/2015,7/24/2015,7/24/2015,,,23,80,80,205,110,0,0,,
