time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1518794263        0                 2054              0                 42873758          42829234          0                 1836              192202875241      452454875620      0                 468096           
1518794273        0                 2054              0                 42873817          42829291          0                 1836              192202963179      452454897676      0                 468096           
1518794283        0                 2054              0                 42874628          42830100          0                 1836              192203225069      452455064180      0                 468096           
1518794293        0                 2054              0                 42874711          42830181          0                 1836              192203323203      452455088924      0                 468096           
1518794304        0                 2054              0                 42874772          42830240          0                 1836              192203418317      452455111396      0                 468096           
1518794314        0                 2054              0                 42874831          42830297          0                 1836              192203506255      452455133452      0                 468096           
1518794324        0                 2054              0                 42874894          42830358          0                 1836              192203601577      452455156340      0                 468096           
1518794334        0                 2054              0                 42874962          42830424          0                 1836              192203702187      452455180252      0                 468096           
1518794344        0                 2054              0                 42875032          42830492          0                 1836              192203801823      452455203588      0                 468096           
1518794354        0                 2054              0                 42875849          42831307          0                 1836              192204057537      452455370028      0                 468096           
1518794364        0                 2054              0                 42875912          42831368          0                 1836              192204153843      452455392916      0                 468096           
1518794375        0                 2054              0                 42875979          42831433          0                 1836              192204252177      452455416636      0                 468096           
1518794385        0                 2054              0                 42876040          42831492          0                 1836              192204346963      452455439108      0                 468096           
1518794395        0                 2054              0                 42876099          42831549          0                 1836              192204434901      452455461164      0                 468096           
1518794405        0                 2054              0                 42876169          42831617          0                 1836              192204532191      452455484500      0                 468096           
1518794415        0                 2054              0                 42876245          42831691          0                 1836              192204632673      452455508796      0                 468096           
1518794425        0                 2054              0                 42876306          42831750          0                 1836              192204729343      452455531268      0                 468096           
1518794436        0                 2054              0                 42877115          42832557          0                 1836              192204985281      452455697324      0                 468096           
1518794446        0                 2054              0                 42877179          42832619          0                 1836              192205075691      452455720404      0                 468096           
1518794456        0                 2054              0                 42877251          42832689          0                 1836              192205186009      452455745236      0                 468096           
1518794466        0                 2054              0                 42877318          42832754          0                 1836              192205274275      452455767932      0                 468096           
1518794477        0                 2054              0                 42877391          42832825          0                 1836              192205365423      452455791588      0                 468096           
1518794487        0                 2054              0                 42877449          42832881          0                 1836              192205452849      452455813332      0                 468096           
1518794497        0                 2054              0                 42877516          42832946          0                 1836              192205549435      452455837052      0                 468096           
1518794507        0                 2054              0                 42878327          42833755          0                 1836              192205813777      452456003524      0                 468096           
1518794517        0                 2054              0                 42878391          42833817          0                 1836              192205905909      452456026604      0                 468096           
1518794527        0                 2054              0                 42878458          42833882          0                 1836              192205994175      452456049300      0                 468096           
1518794538        0                 2054              0                 42878535          42833957          0                 1836              192206093237      452456073788      0                 468096           
1518794548        0                 2054              0                 42878597          42834017          0                 1836              192206191791      452456096452      0                 468096           
1518794558        0                 2054              0                 42878661          42834079          0                 1836              192206284907      452456119532      0                 468096           
1518794568        0                 2054              0                 42878721          42834137          0                 1836              192206373173      452456141780      0                 468096           
1518794578        0                 2054              0                 42879535          42834949          0                 1836              192206637391      452456308924      0                 468096           
1518794588        0                 2054              0                 42879604          42835016          0                 1836              192206733749      452456332036      0                 468096           
1518794598        0                 2054              0                 42879677          42835087          0                 1836              192206827849      452456355692      0                 468096           
1518794609        0                 2054              0                 42879737          42835145          0                 1836              192206916115      452456377940      0                 468096           
1518794619        0                 2054              0                 42879805          42835211          0                 1836              192207015377      452456401852      0                 468096           
1518794629        0                 2054              0                 42879866          42835270          0                 1836              192207113275      452456424324      0                 468096           
1518794639        0                 2054              0                 42879929          42835331          0                 1836              192207208031      452456447212      0                 468096           
1518794649        0                 2054              0                 42879995          42835395          0                 1836              192207295969      452456469716      0                 468096           
1518794659        0                 2054              0                 42880821          42836219          0                 1836              192207565051      452456638012      0                 468096           
1518794669        0                 2054              0                 42880882          42836278          0                 1836              192207660737      452456660484      0                 468096           
1518794680        0                 2054              0                 42880945          42836339          0                 1836              192207756477      452456683372      0                 468096           
1518794690        0                 2054              0                 42881004          42836396          0                 1836              192207844415      452456705428      0                 468096           
1518794700        0                 2054              0                 42881071          42836461          0                 1836              192207947645      452456729148      0                 468096           
1518794710        0                 2054              0                 42881139          42836527          0                 1836              192208045215      452456752068      0                 468096           
1518794720        0                 2054              0                 42881211          42836597          0                 1836              192208141939      452456775532      0                 468096           
1518794730        0                 2054              0                 42882020          42837404          0                 1836              192208397877      452456941588      0                 468096           
1518794741        0                 2054              0                 42882087          42837469          0                 1836              192208495063      452456965308      0                 468096           
1518794751        0                 2054              0                 42882148          42837528          0                 1836              192208590421      452456987780      0                 468096           
1518794761        0                 2054              0                 42882211          42837589          0                 1836              192208684033      452457010668      0                 468096           
1518794771        0                 2054              0                 42882277          42837653          0                 1836              192208771971      452457033172      0                 468096           
1518794781        0                 2054              0                 42882353          42837727          0                 1836              192208871305      452457057468      0                 468096           
1518794791        0                 2054              0                 42882420          42837792          0                 1836              192208976045      452457081276      0                 468096           
1518794802        0                 2054              0                 42883230          42838600          0                 1836              192209232207      452457247524      0                 468096           
1518794812        0                 2054              0                 42883297          42838665          0                 1836              192209333152      452457271244      0                 468096           
1518794822        0                 2054              0                 42883358          42838724          0                 1836              192209426687      452457293716      0                 468096           
1518794832        0                 2054              0                 42883422          42838786          0                 1836              192209513785      452457315716      0                 468096           
1518794842        0                 2054              0                 42883494          42838856          0                 1836              192209605269      452457339180      0                 468096           
1518794852        0                 2054              0                 42883563          42838923          0                 1836              192209711019      452457363316      0                 468096           
1518794862        0                 2054              0                 42883624          42838982          0                 1836              192209806438      452457385788      0                 468096           
1518794873        0                 2054              0                 42883683          42839039          0                 1836              192209894376      452457407844      0                 468096           
1518794883        0                 2054              0                 42884497          42839851          0                 1836              192210155396      452457574924      0                 468096           
1518794893        0                 2054              0                 42884571          42839923          0                 1836              192210256541      452457599092      0                 468096           
1518794903        0                 2054              0                 42884641          42839991          0                 1836              192210353844      452457622140      0                 468096           
1518794913        0                 2054              0                 42884700          42840048          0                 1836              192210441782      452457644196      0                 468096           
1518794923        0                 2054              0                 42884763          42840109          0                 1836              192210535234      452457667084      0                 468096           
1518794934        0                 2054              0                 42884830          42840174          0                 1836              192210634431      452457690804      0                 468096           
1518794944        0                 2054              0                 42884891          42840233          0                 1836              192210729522      452457713276      0                 468096           
1518794954        0                 2054              0                 42885716          42841056          0                 1836              192210985460      452457880356      0                 468096           
1518794964        0                 2054              0                 42885779          42841117          0                 1836              192211079896      452457903244      0                 468096           
1518794974        0                 2054              0                 42885846          42841182          0                 1836              192211177145      452457926964      0                 468096           
1518794984        0                 2054              0                 42885907          42841241          0                 1836              192211274120      452457949436      0                 468096           
1518794995        0                 2054              0                 42885966          42841298          0                 1836              192211362058      452457971492      0                 468096           
1518795005        0                 2054              0                 42886029          42841359          0                 1836              192211457478      452457994380      0                 468096           
1518795015        0                 2054              0                 42886112          42841440          0                 1836              192211556875      452458019124      0                 468096           
1518795025        0                 2054              0                 42886173          42841499          0                 1836              192211651638      452458041596      0                 468096           
1518795035        0                 2054              0                 42886982          42842306          0                 1836              192211907592      452458207652      0                 468096           
1518795046        0                 2054              0                 42887045          42842367          0                 1836              192211999900      452458230540      0                 468096           
1518795056        0                 2054              0                 42887112          42842432          0                 1836              192212101445      452458254260      0                 468096           
1518795066        0                 2054              0                 42887174          42842492          0                 1836              192212198420      452458276924      0                 468096           
1518795076        0                 2054              0                 42887250          42842566          0                 1836              192212286686      452458300196      0                 468096           
1518795086        0                 2054              0                 42887314          42842628          0                 1836              192212380306      452458323276      0                 468096           
1518795096        0                 2054              0                 42887382          42842694          0                 1836              192212484327      452458347188      0                 468096           
1518795107        0                 2054              0                 42888193          42843503          0                 1836              192212746865      452458513660      0                 468096           
1518795117        0                 2054              0                 42888252          42843560          0                 1836              192212834803      452458535716      0                 468096           
1518795127        0                 2054              0                 42888315          42843621          0                 1836              192212929079      452458558604      0                 468096           
1518795137        0                 2054              0                 42888398          42843702          0                 1836              192213030824      452458583348      0                 468096           
1518795147        0                 2054              0                 42888461          42843763          0                 1836              192213127981      452458606324      0                 468096           
1518795157        0                 2054              0                 42888525          42843825          0                 1836              192213223323      452458629404      0                 468096           
1518795167        0                 2054              0                 42888593          42843891          0                 1836              192213327007      452458653316      0                 468096           
1518795178        0                 2054              0                 42889405          42844701          0                 1836              192213592041      452458819980      0                 468096           
1518795188        0                 2054              0                 42889463          42844757          0                 1836              192213679467      452458841724      0                 468096           
1518795198        0                 2054              0                 42889542          42844834          0                 1836              192213775489      452458865636      0                 468096           
1518795208        0                 2054              0                 42889610          42844900          0                 1836              192213877225      452458889548      0                 468096           
1518795218        0                 2054              0                 42889672          42844960          0                 1836              192213972047      452458912212      0                 468096           
1518795228        0                 2054              0                 42889732          42845018          0                 1836              192214060313      452458934460      0                 468096           
1518795239        0                 2054              0                 42889796          42845080          0                 1836              192214157623      452458957540      0                 468096           
1518795249        0                 2054              0                 42889864          42845146          0                 1836              192214261507      452458981452      0                 468096           
1518795259        0                 2054              0                 42890691          42845971          0                 1836              192214525885      452459148948      0                 468096           
1518795269        0                 2054              0                 42890750          42846028          0                 1836              192214613823      452459171004      0                 468096           
1518795279        0                 2054              0                 42890813          42846089          0                 1836              192214707693      452459193892      0                 468096           
1518795289        0                 2054              0                 42890880          42846154          0                 1836              192214809301      452459217612      0                 468096           
1518795299        0                 2054              0                 42890942          42846214          0                 1836              192214907891      452459240276      0                 468096           
1518795310        0                 2054              0                 42891002          42846272          0                 1836              192214996157      452459262524      0                 468096           
1518795320        0                 2054              0                 42891082          42846350          0                 1836              192215087243      452459286628      0                 468096           
1518795330        0                 2054              0                 42891896          42847162          0                 1836              192215350239      452459453772      0                 468096           
1518795340        0                 2054              0                 42891958          42847222          0                 1836              192215446617      452459476436      0                 468096           
1518795350        0                 2054              0                 42892018          42847280          0                 1836              192215534883      452459498684      0                 468096           
1518795360        0                 2054              0                 42892082          42847342          0                 1836              192215626953      452459521764      0                 468096           
1518795370        0                 2054              0                 42892150          42847408          0                 1836              192215724993      452459545676      0                 468096           
1518795381        0                 2054              0                 42892228          42847484          0                 1836              192215823255      452459569364      0                 468096           
1518795391        0                 2054              0                 42892290          42847544          0                 1836              192215914197      452459592028      0                 468096           
1518795401        0                 2054              0                 42893105          42848357          0                 1836              192216175475      452459759300      0                 468096           
1518795411        0                 2054              0                 42893173          42848423          0                 1836              192216275663      452459783212      0                 468096           
1518795421        0                 2054              0                 42893235          42848483          0                 1836              192216371713      452459805876      0                 468096           
1518795431        0                 2054              0                 42893302          42848548          0                 1836              192216459979      452459828572      0                 468096           
1518795442        0                 2054              0                 42893375          42848619          0                 1836              192216554017      452459852228      0                 468096           
1518795452        0                 2054              0                 42893443          42848685          0                 1836              192216652257      452459876140      0                 468096           
1518795462        0                 2054              0                 42893505          42848745          0                 1836              192216750191      452459898804      0                 468096           
1518795472        0                 2054              0                 42893565          42848803          0                 1836              192216838473      452459921052      0                 468096           
1518795482        0                 2054              0                 42894376          42849612          0                 1836              192217100719      452460087556      0                 468096           
1518795492        0                 2054              0                 42894450          42849684          0                 1836              192217200779      452460111724      0                 468096           
1518795502        0                 2054              0                 42894520          42849752          0                 1836              192217296173      452460134772      0                 468096           
1518795513        0                 2054              0                 42894579          42849809          0                 1836              192217384111      452460156828      0                 468096           
1518795523        0                 2054              0                 42894652          42849880          0                 1836              192217490266      452460181884      0                 468096           
1518795533        0                 2054              0                 42894713          42849939          0                 1836              192217586049      452460204356      0                 468096           
1518795543        0                 2054              0                 42894772          42849996          0                 1836              192217673987      452460226412      0                 468096           
1518795553        0                 2054              0                 42895520          42850742          0                 1836              192217931731      452460380052      0                 468096           
1518795563        0                 2054              0                 42895586          42850806          0                 1836              192218018829      452460402180      0                 468096           
1518795574        0                 2054              0                 42895647          42850865          0                 1836              192218116496      452460424652      0                 468096           
1518795584        0                 2054              0                 42895706          42850922          0                 1836              192218204434      452460446708      0                 468096           
1518795594        0                 2054              0                 42895777          42850991          0                 1836              192218315230      452460471260      0                 468096           
1518795604        0                 2054              0                 42895836          42851048          0                 1836              192218403168      452460493316      0                 468096           
1518795614        0                 2054              0                 42895904          42851114          0                 1836              192218498622      452460516236      0                 468096           
1518795624        0                 2054              0                 42895972          42851180          0                 1836              192218586560      452460538868      0                 468096           
1518795634        0                 2054              0                 42896793          42851999          0                 1836              192218864392      452460707420      0                 468096           
1518795645        0                 2054              0                 42896852          42852056          0                 1836              192218952330      452460729476      0                 468096           
1518795655        0                 2054              0                 42896913          42852115          0                 1836              192219049668      452460751948      0                 468096           
1518795665        0                 2054              0                 42896972          42852172          0                 1836              192219137606      452460774004      0                 468096           
1518795675        0                 2054              0                 42897050          42852248          0                 1836              192219242378      452460799004      0                 468096           
1518795685        0                 2054              0                 42897118          42852314          0                 1836              192219330316      452460821636      0                 468096           
1518795695        0                 2054              0                 42897179          42852373          0                 1836              192219425442      452460844108      0                 468096           
1518795706        0                 2054              0                 42897988          42853180          0                 1836              192219681380      452461010164      0                 468096           
1518795716        0                 2054              0                 42898059          42853249          0                 1836              192219781092      452461034716      0                 468096           
1518795726        0                 2054              0                 42898119          42853307          0                 1836              192219869358      452461056964      0                 468096           
1518795736        0                 2054              0                 42898187          42853373          0                 1836              192219966368      452461079884      0                 468096           
1518795746        0                 2054              0                 42898255          42853439          0                 1836              192220054306      452461102516      0                 468096           
1518795756        0                 2054              0                 42898326          42853508          0                 1836              192220157150      452461127068      0                 468096           
1518795766        0                 2054              0                 42898385          42853565          0                 1836              192220245088      452461149124      0                 468096           
1518795777        0                 2054              0                 42899198          42854376          0                 1836              192220508438      452461315980      0                 468096           
1518795787        0                 2054              0                 42899258          42854434          0                 1836              192220596704      452461338228      0                 468096           
1518795797        0                 2054              0                 42899337          42854511          0                 1836              192220703008      452461363420      0                 468096           
1518795807        0                 2054              0                 42899406          42854578          0                 1836              192220791290      452461386244      0                 468096           
1518795817        0                 2054              0                 42899468          42854638          0                 1836              192220888300      452461408908      0                 468096           
1518795828        0                 2054              0                 42899528          42854696          0                 1836              192220976566      452461431156      0                 468096           
1518795838        0                 2054              0                 42899600          42854766          0                 1836              192221086002      452461455900      0                 468096           
1518795848        0                 2054              0                 42899660          42854824          0                 1836              192221174268      452461478148      0                 468096           
1518795858        0                 2054              0                 42900478          42855640          0                 1836              192221436842      452461645068      0                 468096           
1518795868        0                 2054              0                 42900547          42855707          0                 1836              192221525108      452461667892      0                 468096           
1518795878        0                 2054              0                 42900619          42855777          0                 1836              192221637676      452461692636      0                 468096           
1518795889        0                 2054              0                 42900683          42855839          0                 1836              192221733703      452461715804      0                 468096           
1518795899        0                 2054              0                 42900743          42855897          0                 1836              192221821969      452461738052      0                 468096           
1518795909        0                 2054              0                 42900815          42855967          0                 1836              192221924598      452461762796      0                 468096           
1518795919        0                 2054              0                 42900884          42856034          0                 1836              192222020174      452461785908      0                 468096           
1518795929        0                 2054              0                 42901701          42856849          0                 1836              192222275600      452461952228      0                 468096           
1518795939        0                 2054              0                 42901761          42856907          0                 1836              192222363866      452461974476      0                 468096           
1518795949        0                 2054              0                 42901835          42856979          0                 1836              192222472322      452461999636      0                 468096           
1518795960        0                 2054              0                 42901897          42857039          0                 1836              192222569782      452462022300      0                 468096           
1518795970        0                 2054              0                 42901956          42857096          0                 1836              192222657720      452462044356      0                 468096           
1518795980        0                 2054              0                 42902022          42857160          0                 1836              192222745658      452462066860      0                 468096           
1518795990        0                 2054              0                 42902102          42857238          0                 1836              192222854223      452462091988      0                 468096           
1518796000        0                 2054              0                 42902163          42857297          0                 1836              192222949143      452462114460      0                 468096           
1518796010        0                 2054              0                 42902973          42858105          0                 1836              192223205409      452462280708      0                 468096           
1518796021        0                 2054              0                 42903033          42858163          0                 1836              192223293675      452462302956      0                 468096           
1518796031        0                 2054              0                 42903105          42858233          0                 1836              192223401620      452462327700      0                 468096           
1518796041        0                 2054              0                 42903173          42858299          0                 1836              192223498424      452462350620      0                 468096           
1518796051        0                 2054              0                 42903241          42858365          0                 1836              192223586362      452462373252      0                 468096           
1518796061        0                 2054              0                 42903300          42858422          0                 1836              192223674300      452462395308      0                 468096           
1518796071        0                 2054              0                 42903371          42858491          0                 1836              192223780937      452462419860      0                 468096           
1518796081        0                 2054              0                 42904181          42859299          0                 1836              192224043305      452462586140      0                 468096           
1518796092        0                 2054              0                 42904240          42859356          0                 1836              192224131243      452462608196      0                 468096           
1518796102        0                 2054              0                 42904306          42859420          0                 1836              192224219181      452462630700      0                 468096           
1518796112        0                 2054              0                 42904386          42859498          0                 1836              192224324854      452462655828      0                 468096           
1518796122        0                 2054              0                 42904447          42859557          0                 1836              192224421330      452462678300      0                 468096           
1518796132        0                 2054              0                 42904506          42859614          0                 1836              192224509268      452462700356      0                 468096           
1518796142        0                 2054              0                 42904565          42859671          0                 1836              192224597206      452462722412      0                 468096           
1518796153        0                 2054              0                 42905380          42860484          0                 1836              192224868571      452462889812      0                 468096           
1518796163        0                 2054              0                 42905448          42860550          0                 1836              192224966931      452462912732      0                 468096           
1518796173        0                 2054              0                 42905516          42860616          0                 1836              192225054869      452462935364      0                 468096           
1518796183        0                 2054              0                 42905575          42860673          0                 1836              192225142807      452462957420      0                 468096           
1518796193        0                 2054              0                 42905646          42860742          0                 1836              192225246552      452462981972      0                 468096           
1518796203        0                 2054              0                 42905707          42860801          0                 1836              192225342700      452463004444      0                 468096           
1518796213        0                 2054              0                 42905766          42860858          0                 1836              192225430638      452463026500      0                 468096           
1518796224        0                 2054              0                 42905832          42860922          0                 1836              192225518576      452463049004      0                 468096           
1518796234        0                 2054              0                 42906656          42861744          0                 1836              192225792109      452463216980      0                 468096           
1518796244        0                 2054              0                 42906717          42861803          0                 1836              192225890141      452463239452      0                 468096           
1518796254        0                 2054              0                 42906776          42861860          0                 1836              192225978079      452463261508      0                 468096           
1518796264        0                 2054              0                 42906849          42861931          0                 1836              192226084049      452463286564      0                 468096           
1518796274        0                 2054              0                 42906910          42861990          0                 1836              192226178374      452463309036      0                 468096           
1518796285        0                 2054              0                 42906976          42862054          0                 1836              192226266312      452463331540      0                 468096           
1518796295        0                 2054              0                 42907046          42862122          0                 1836              192226357010      452463354588      0                 468096           
1518796305        0                 2054              0                 42907857          42862931          0                 1836              192226628184      452463521068      0                 468096           
1518796315        0                 2054              0                 42907918          42862990          0                 1836              192226724393      452463543540      0                 468096           
1518796325        0                 2054              0                 42907977          42863047          0                 1836              192226812331      452463565596      0                 468096           
1518796336        0                 2054              0                 42908038          42863106          0                 1836              192226903605      452463588068      0                 468096           
1518796346        0                 2054              0                 42908123          42863189          0                 1836              192227011519      452463613228      0                 468096           
1518796356        0                 2054              0                 42908184          42863248          0                 1836              192227109612      452463635700      0                 468096           
1518796366        0                 2054              0                 42908243          42863305          0                 1836              192227197574      452463657756      0                 468096           
1518796376        0                 2054              0                 42909055          42864115          0                 1836              192227457752      452463824420      0                 468096           
